sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	population_color	population	geometry	root_rtt_dist	clade_rtt_dist	population_rtt_dist
GCA_015350455.1_ASM1535045v1_genomic	693	1949.0	-72	Turkmenistan	?	39.37638070000001	59.392460899999996	?	?	Medievalis	2.MED	2.MED1	SAMN15246854	KEEP: Assembly Modern No Province	2	Asia	1949.0	72.0	0.0	39.37638070000001	59.392460899999996	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	#c5e88a	2.MED	POINT (59.3924609 39.37638070000001)	7.273519999999995e-05	?	9.343299999999997e-06
GCA_015350435.1_ASM1535043v1_genomic	M-525	1970.0	-51	Turkmenistan	?	39.37638070000001	59.392460899999996	?	?	Medievalis	2.MED	2.MED1	SAMN15246724	KEEP: Assembly Modern No Province	2	Asia	1970.0	51.0	0.0	39.37638070000001	59.392460899999996	Non-Human	IonTorrent	Newbler v. 2.6	Rhombomys opimus	Rodentia	#c5e88a	2.MED	POINT (59.3924609 39.37638070000001)	7.322999999999995e-05	?	9.838099999999996e-06
GCA_015350425.1_ASM1535042v1_genomic	153	1964.0	-57	Turkmenistan	?	39.37638070000001	59.392460899999996	?	?	Medievalis	2.MED	2.MED1	SAMN15246690	KEEP: Assembly Modern No Province	2	Asia	1964.0	57.0	0.0	39.37638070000001	59.392460899999996	Non-Human	IonTorrent	Newbler v. 2.6	Meriones libycus	Rodentia	#c5e88a	2.MED	POINT (59.3924609 39.37638070000001)	7.393669999999995e-05	?	1.0544799999999998e-05
GCA_013391945.1_ASM1339194v1_genomic	3256	2017.0	-4	Mongolia	Zavkhan Province	46.825038799999994	103.8499736	48.82133605	93.1017516702174	Antiqua	3.ANT	3.ANT2	SAMN13880443	KEEP: Assembly Modern Ambiguous Province	3	Asia	2017.0	4.0	0.0	48.82133605	93.1017516702174	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Marmota sibirica	Rodentia	#3ae8d7	3.ANT	POINT (93.1017516702174 48.82133605)	6.219059999999999e-05	?	6.8314e-06
GCA_013391965.1_ASM1339196v1_genomic	3243	2016.0	-5	Mongolia	Hovsgel	46.825038799999994	103.8499736	50.2206196	99.91704920000001	Antiqua	3.ANT	3.ANT2	SAMN13880442	KEEP: Assembly Modern Ambiguous Province	3	Asia	2016.0	5.0	0.0	50.2206196	99.91704920000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Marmota sibirica	Rodentia	#3ae8d7	3.ANT	POINT (99.91704920000001 50.2206196)	6.1955e-05	?	6.5958e-06
GCA_013392085.1_ASM1339208v1_genomic	3310	2018.0	-3	Mongolia	Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907445	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.77837530000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Spermophilus erythrogenys	Rodentia	#c5e88a	2.MED	POINT (109.7783753 44.4179637)	7.015289999999997e-05	?	6.761e-06
GCA_013392055.1_ASM1339205v1_genomic	3309	2018.0	-3	Mongolia	Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907444	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.77837530000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Meriones meridianus	Rodentia	#c5e88a	2.MED	POINT (109.7783753 44.4179637)	7.010569999999997e-05	?	6.7138e-06
GCA_013392045.1_ASM1339204v1_genomic	3307	2018.0	-3	Mongolia	Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907443	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.77837530000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Mus musculus	Rodentia	#c5e88a	2.MED	POINT (109.7783753 44.4179637)	7.015289999999997e-05	?	6.761e-06
GCA_013392105.1_ASM1339210v1_genomic	3306	2018.0	-3	Mongolia	Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907442	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.77837530000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Rattus norvegicus	Rodentia	#c5e88a	2.MED	POINT (109.7783753 44.4179637)	7.008209999999998e-05	?	6.6902e-06
GCA_013392075.1_ASM1339207v1_genomic	3305	2018.0	-3	Mongolia	Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907441	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.77837530000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Rattus norvegicus	Rodentia	#c5e88a	2.MED	POINT (109.7783753 44.4179637)	7.015289999999997e-05	?	6.761e-06
GCA_013392145.1_ASM1339214v1_genomic	3304	2018.0	-3	Mongolia	Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907440	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.77837530000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Spermophilus erythrogenys	Rodentia	#c5e88a	2.MED	POINT (109.7783753 44.4179637)	7.034129999999998e-05	?	6.9494e-06
GCA_010974855.1_ASM1097485v1_genomic	31	1924.0	-97	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN14090018	KEEP: Assembly Modern	2	Asia	1924.0	97.0	0.0	45.20588529999999	63.9155202	Non-Human	IonTorrent	Newbler v. 2.6	Citellus fulvus	Rodentia	#c5e88a	2.MED	POINT (63.9155202 45.20588529999999)	7.516449999999998e-05	?	1.17726e-05
GCA_010974835.1_ASM1097483v1_genomic	7	1922.0	-99	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN14090012	KEEP: Assembly Modern	2	Asia	1922.0	99.0	0.0	49.5568479	50.2227409	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	#c5e88a	2.MED	POINT (50.2227409 49.5568479)	7.568849999999996e-05	?	1.22966e-05
GCA_010974845.1_ASM1097484v1_genomic	578	1945.0	-76	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN14089970	KEEP: Assembly Modern	2	Asia	1945.0	76.0	0.0	45.20588529999999	63.9155202	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	#c5e88a	2.MED	POINT (63.9155202 45.20588529999999)	7.408679999999997e-05	?	1.0694899999999998e-05
GCA_009909645.1_ASM990964v1_genomic	111	1971.0	-50	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN13632895	KEEP: Assembly Modern	2	Europe	1971.0	50.0	0.0	47.1878186	47.608851	Non-Human	IonTorrent	Newbler v. 2.6	Meriones tamariscinus	Rodentia	#c5e88a	2.MED	POINT (47.608851 47.1878186)	7.421039999999994e-05	?	1.0818499999999995e-05
GCA_009909655.1_ASM990965v1_genomic	615	1945.0	-76	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN13632826	KEEP: Assembly Modern	2	Asia	1945.0	76.0	0.0	45.20588529999999	63.9155202	Non-Human	IonTorrent	Newbler v. 2.6	Rhombomys opimus	Rodentia	#c5e88a	2.MED	POINT (63.9155202 45.20588529999999)	7.550019999999997e-05	?	1.2108299999999997e-05
SAMEA5818830	STN021	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818830	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.306789999999999e-05	?	9.805199999999997e-06
SAMEA5818829	STN020	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818829	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.27851e-05	?	9.522399999999999e-06
SAMEA5818828	STN019	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818828	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.283229999999999e-05	?	9.569599999999997e-06
SAMEA5818826	STN014	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818826	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.2735e-05	?	9.472299999999999e-06
SAMEA5818825	STN013	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818825	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.32799e-05	?	1.0017199999999998e-05
SAMEA5818822	STN008	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818822	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.397599999999999e-05	?	1.0713299999999998e-05
SAMEA5818821	STN007	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818821	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.327979999999999e-05	?	1.0017099999999998e-05
SAMEA5818818	STN002	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818818	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.285589999999999e-05	?	9.593199999999997e-06
SAMEA5818817	STA001	[1420:1630]	[-601:-391]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818817	KEEP: SRA Ancient	1	Europe	1525.0	496.0	105.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (11.4038717 48.9467562)	5.75964e-05	?	4.3337e-06
SAMEA5818815	NMS002	[1475:1536]	[-546:-485]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Second Pandemic	1.PRE	1.PRE1	SAMEA5818815	KEEP: SRA Ancient	1	Europe	1505.5	515.5	30.5	52.2199774	0.4875777469166293	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (0.4875777469166293 52.2199774)	6.09485e-05	?	7.6858e-06
SAMEA5818811	?B003	[1292:1392]	[-729:-629]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818811	KEEP: SRA Ancient	1	Europe	1342.0	679.0	50.0	48.9467562	11.4038717	Human	NextSeq 500	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (11.4038717 48.9467562)	5.361629999999998e-05	?	3.535999999999999e-07
SAMEA5818809	MAN008	[1283:1390]	[-738:-631]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818809	KEEP: SRA Ancient	1	Europe	1336.5	684.5	53.5	48.9467562	11.4038717	Human	NextSeq 500	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (11.4038717 48.9467562)	5.63251e-05	?	3.0623999999999997e-06
SAMEA5818808	LBG002	[1455:1632]	[-566:-389]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818808	KEEP: SRA Ancient	1	Europe	1543.5	477.5	88.5	48.9467562	11.4038717	Human	NextSeq 500	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (11.4038717 48.9467562)	6.25393e-05	?	9.276599999999999e-06
SAMEA5818806	LAI009	[1300:1400]	[-721:-621]	Russia	Tatarstan	64.6863136	97.7453061	55.44821700000001	50.4763591	Second Pandemic	1.PRE	1.PRE0	SAMEA5818806	KEEP: SRA Ancient Placement	1	Europe	1350.0	671.0	50.0	55.44821700000001	50.4763591	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (50.4763591 55.44821700000001)	5.328629999999999e-05	?	2.36e-08
SAMEA5818805	ELW098	[1485:1627]	[-536:-394]	Germany	Baden-Württemberg	51.0834196	10.4234469	48.5908946	9.0399498	Second Pandemic	1.PRE	1.PRE1	SAMEA5818805	KEEP: SRA Ancient	1	Europe	1556.0	465.0	71.0	48.5908946	9.0399498	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (9.0399498 48.5908946)	6.0021999999999996e-05	?	6.7593e-06
SAMEA5818803	BRA001	[1618:1648]	[-403:-373]	Germany	Brandenburg	51.0834196	10.4234469	52.84554920000001	13.2461296	Second Pandemic	1.PRE	1.PRE1	SAMEA5818803	KEEP: SRA Ancient	1	Europe	1633.0	388.0	15.0	52.84554920000001	13.2461296	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (13.2461296 52.84554920000001)	6.50852e-05	?	1.1822499999999999e-05
SAMEA5818801	BED034	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818801	KEEP: SRA Ancient	1	Europe	1597.5	423.5	37.5	51.4893335	-0.14405508452768728	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (-0.1440550845276873 51.4893335)	7.392949999999998e-05	?	2.0666800000000003e-05
SAMEA5818800	BED030	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818800	KEEP: SRA Ancient	1	Europe	1597.5	423.5	37.5	51.4893335	-0.14405508452768728	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (-0.1440550845276873 51.4893335)	7.38202e-05	?	2.05575e-05
SAMEA5818799	BED028	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818799	KEEP: SRA Ancient	1	Europe	1597.5	423.5	37.5	51.4893335	-0.14405508452768728	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (-0.1440550845276873 51.4893335)	7.411599999999999e-05	?	2.0853300000000002e-05
SAMEA5818798	BED024	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818798	KEEP: SRA Ancient	1	Europe	1597.5	423.5	37.5	51.4893335	-0.14405508452768728	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (-0.1440550845276873 51.4893335)	7.435339999999999e-05	?	2.10907e-05
SAMEA5661390	UNT004	[419:537]	[-1602:-1484]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661390	KEEP: SRA Ancient	0	Europe	478.0	1543.0	59.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (11.4038717 48.9467562)	6.24896e-05	?	1.66788e-05
SAMEA5661389	UNT003	[433:599]	[-1588:-1422]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661389	KEEP: SRA Ancient	0	Europe	516.0	1505.0	83.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (11.4038717 48.9467562)	5.8082100000000004e-05	?	1.2271299999999999e-05
SAMEA5661385	PET004	[434:600]	[-1587:-1421]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661385	KEEP: SRA Ancient	0	Europe	517.0	1504.0	83.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (11.4038717 48.9467562)	6.23395e-05	?	1.65287e-05
SAMEA5661384	VAL001	[432:610]	[-1589:-1411]	Spain	Valencia Community	39.3260685	-4.8379791	39.6819591	-0.7654406	Antiqua	0.ANT	0.ANT4	SAMEA5661384	KEEP: SRA Ancient	0	Europe	521.0	1500.0	89.0	39.6819591	-0.7654406	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (-0.7654406 39.6819591)	5.8805200000000004e-05	?	1.29944e-05
SAMEA5661372	LSD020	[650:880]	[-1371:-1141]	France	Centre-Loire Valley	46.603353999999996	1.8883334999999999	47.5490251	1.7324061999999998	Antiqua	0.ANT	0.ANT4	SAMEA5661372	KEEP: SRA Ancient	0	Europe	765.0	1256.0	115.0	47.5490251	1.7324061999999998	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (1.7324062 47.5490251)	6.41122e-05	?	1.83014e-05
SAMEA5661367	LSD001	[650:880]	[-1371:-1141]	France	Centre-Loire Valley	46.603353999999996	1.8883334999999999	47.5490251	1.7324061999999998	Antiqua	0.ANT	0.ANT4	SAMEA5661367	KEEP: SRA Ancient	0	Europe	765.0	1256.0	115.0	47.5490251	1.7324061999999998	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (1.7324062 47.5490251)	6.49484e-05	?	1.91376e-05
SAMEA5661365	EDI004	[500:650]	[-1521:-1371]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661365	KEEP: SRA Ancient	0	Europe	575.0	1446.0	75.0	52.2199774	0.4875777469166293	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (0.4875777469166293 52.2199774)	5.70879e-05	?	1.1277099999999999e-05
SAMEA5661364	EDI003	[500:650]	[-1521:-1371]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661364	KEEP: SRA Ancient	0	Europe	575.0	1446.0	75.0	52.2199774	0.4875777469166293	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (0.4875777469166293 52.2199774)	6.0012599999999995e-05	?	1.4201799999999998e-05
SAMEA5661363	EDI001	[474:637]	[-1547:-1384]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661363	KEEP: SRA Ancient	0	Europe	555.5	1465.5	81.5	52.2199774	0.4875777469166293	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (0.4875777469166293 52.2199774)	5.730679999999999e-05	?	1.1495999999999998e-05
SAMEA5661360	DIT003	[428:595]	[-1593:-1426]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661360	KEEP: SRA Ancient	0	Europe	511.5	1509.5	83.5	48.9467562	11.4038717	Human	NextSeq 500	?	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (11.4038717 48.9467562)	5.883150000000001e-05	?	1.3020699999999999e-05
SAMEA5054093	SLC1006	[1279:1389]	[-742:-632]	France	Occitanie	46.603353999999996	1.8883334999999999	43.64878510000001	2.3435683999999997	Second Pandemic	1.PRE	1.PRE1	SAMEA5054093	KEEP: SRA Ancient	1	Europe	1334.0	687.0	55.0	43.64878510000001	2.3435683999999997	Human	Illumina HiSeq 2500	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (2.3435684 43.64878510000001)	5.551119999999999e-05	?	2.2485e-06
SAMEA5054092	OSL1	[1270:1390]	[-751:-631]	Norway	Oslo	60.5000209	9.099971499999999	59.913330099999996	10.7389701	Second Pandemic	1.PRE	1.PRE1	SAMEA5054092	KEEP: SRA Ancient	1	Europe	1330.0	691.0	60.0	59.913330099999996	10.7389701	Human	Illumina HiSeq 2500	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (10.7389701 59.9133301)	5.425219999999999e-05	?	9.895e-07
SAMEA5054090	Ber45	[1300:1400]	[-721:-621]	The Netherlands	North Brabant	52.500169799999995	5.7480820999999995	51.6017723	5.444139099999999	Second Pandemic	1.PRE	1.PRE2	SAMEA5054090	KEEP: SRA Ancient Placement	1	Europe	1350.0	671.0	50.0	51.6017723	5.444139099999999	Human	Illumina HiSeq 2500	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (5.444139099999999 51.6017723)	5.4780999999999996e-05	?	1.5183e-06
SAMEA5054089	Ber37	[1300:1400]	[-721:-621]	The Netherlands	North Brabant	52.500169799999995	5.7480820999999995	51.6017723	5.444139099999999	Second Pandemic	1.PRE	1.PRE2	SAMEA5054089	KEEP: SRA Ancient	1	Europe	1350.0	671.0	50.0	51.6017723	5.444139099999999	Human	Illumina HiSeq 2500	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (5.444139099999999 51.6017723)	5.5674199999999996e-05	?	2.4115e-06
SAMEA104233048	Post6	[-2007:-1882]	[-4028:-3903]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Bronze Age	0.PRE	0.PRE1	SAMEA104233048	KEEP: SRA Ancient	0	Europe	-1944.5	3965.5	62.5	48.9467562	11.4038717	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#8000ff	0.PRE	POINT (11.4038717 48.9467562)	6.19918e-05	?	5.85177e-05
SAMEA104233049	1343UnTal85	[-2396:-2148]	[-4417:-4169]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Bronze Age	0.PRE	0.PRE1	SAMEA104233049	KEEP: SRA Ancient	0	Europe	-2272.0	4293.0	124.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#8000ff	0.PRE	POINT (11.4038717 48.9467562)	4.6415199999999996e-05	?	4.2941099999999994e-05
SAMEA104233047	KunilaII	[-2574:-2340]	[-4595:-4361]	Estonia	Pärnu maakond	58.75237779999999	25.3319078	58.31950685	24.30261214859043	Bronze Age	0.PRE	0.PRE1	SAMEA104233047	KEEP: SRA Ancient Placement	0	Europe	-2457.0	4478.0	117.0	58.31950685	24.30261214859043	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#8000ff	0.PRE	POINT (24.30261214859043 58.31950685)	3.29161e-05	?	2.9441999999999997e-05
SAMEA104233046	Gyvakarai1	[-2621:-2472]	[-4642:-4493]	Lithuania	Panevezys County	55.35000030000001	23.7499997	55.9156048	25.03115989218585	Bronze Age	0.PRE	0.PRE1	SAMEA104233046	KEEP: SRA Ancient	0	Europe	-2546.5	4567.5	74.5	55.9156048	25.03115989218585	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#8000ff	0.PRE	POINT (25.03115989218585 55.9156048)	2.08194e-05	?	1.7345299999999998e-05
SAMEA104488961	RT5	[-1918:-1754]	[-3939:-3775]	Russia	Samara Oblast	64.6863136	97.7453061	53.2128813	50.8914633	Bronze Age	0.PE	0.PE8	SAMEA104488961	KEEP: SRA Ancient Placement	0	Europe	-1836.0	3857.0	82.0	53.2128813	50.8914633	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	#5148fc	0.PE	POINT (50.8914633 53.2128813)	3.18143e-05	?	2.95838e-05
SAMEA4354665	AE1175	[426:571]	[-1595:-1450]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA4354665	KEEP: SRA Ancient	0	Europe	498.5	1522.5	72.5	48.9467562	11.4038717	Human	Illumina HiSeq 2000	?	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (11.4038717 48.9467562)	5.8032e-05	?	1.2221199999999999e-05
SAMEA3937654	BolgarCity2370	[1362:1400]	[-659:-621]	Russia	Tatarstan	64.6863136	97.7453061	55.44821700000001	50.4763591	Second Pandemic	1.PRE	1.PRE3	SAMEA3937654	KEEP: SRA Ancient Placement	1	Europe	1381.0	640.0	19.0	55.44821700000001	50.4763591	Human	NextSeq 500	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (50.4763591 55.44821700000001)	5.4529e-05	?	1.2663e-06
SAMEA3937653	Barcelona3031	[1300:1420]	[-721:-601]	Spain	Catalonia	39.3260685	-4.8379791	41.852309399999996	1.5745042999999999	Second Pandemic	1.PRE	1.PRE1	SAMEA3937653	KEEP: SRA Ancient	1	Europe	1360.0	661.0	60.0	41.852309399999996	1.5745042999999999	Human	Illumina HiSeq 2000	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (1.5745043 41.8523094)	5.382829999999999e-05	?	5.655999999999999e-07
SAMEA3713715	OBS137	1721.0	-300	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	1.PRE	1.PRE1	SAMEA3713715	KEEP: SRA Ancient Placement	1	Europe	1721.0	300.0	0.0	44.0580563	6.063850599999999	Human	Illumina HiSeq 2000	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (6.063850599999999 44.0580563)	7.811419999999999e-05	?	2.48515e-05
SAMEA3713714	OBS124	1721.0	-300	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	1.PRE	1.PRE1	SAMEA3713714	KEEP: SRA Ancient	1	Europe	1721.0	300.0	0.0	44.0580563	6.063850599999999	Human	Illumina HiSeq 2000	?	Homo sapiens	Human	#f3c16a	1.PRE	POINT (6.063850599999999 44.0580563)	7.839689999999998e-05	?	2.51342e-05
