#name, A, B, C, D, E, F, G, H, I, J, K, L
NODE_0000510, 5.42845519527593e-10, 5.272934697660966e-10, 5.259583022113571e-10, 5.51699599899053e-10, 5.356895247514718e-10, 1.7760872280980062e-09, 0.9999999928509261, 5.250486417651701e-10, 5.340591386798039e-10, 5.639247310628557e-10, 5.332338283647326e-10, 5.332338282822525e-10
NODE_0000511, 5.419348215790353e-10, 5.264014305929511e-10, 5.250743268622366e-10, 5.507662282170508e-10, 5.347823374386472e-10, 1.7716236184432435e-09, 0.9999999928644531, 5.241620927407838e-10, 5.331590500840694e-10, 5.62980053947371e-10, 5.323316427234209e-10, 5.323316426410792e-10
GCA_000834335.1_ASM83433v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_001509855.1_ASM150985v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000512, 5.423901708837357e-10, 5.268474504874466e-10, 5.255163148533754e-10, 5.51232914380354e-10, 5.352359314584345e-10, 1.7738554214079762e-09, 0.9999999928576897, 5.246053676128455e-10, 5.336090946990706e-10, 5.634523928495739e-10, 5.327827358555764e-10, 5.32782735773165e-10
GCA_000255735.1_ASM25573v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000513, 5.423901712051105e-10, 5.268474508074424e-10, 5.255163151664314e-10, 5.512329147152089e-10, 5.352359317848338e-10, 1.7738554249158785e-09, 0.9999999928576895, 5.246053679299783e-10, 5.336090950195747e-10, 5.634523931819788e-10, 5.327827361792805e-10, 5.327827360968691e-10
GCA_001509865.1_ASM150986v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000514, 5.428459018184084e-10, 5.272938473310198e-10, 5.259586739508928e-10, 5.516999949771429e-10, 5.356899092267323e-10, 1.7760900252858035e-09, 0.9999999928509198, 5.250490163999121e-10, 5.340595182359349e-10, 5.63925127042089e-10, 5.332342102653488e-10, 5.332342101828685e-10
NODE_0000515, 5.423897882652123e-10, 5.268470725963358e-10, 5.255159427946444e-10, 5.512325189609299e-10, 5.352355466490353e-10, 1.7738526167773808e-09, 0.9999999928576959, 5.246049926534138e-10, 5.336087148161859e-10, 5.634519965313699e-10, 5.327823536249904e-10, 5.3278235354258e-10
GCA_000255755.1_ASM25575v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000516, 5.419344389609044e-10, 5.264010527022771e-10, 5.250739548038986e-10, 5.50765832798084e-10, 5.34781952629569e-10, 1.7716208138287602e-09, 0.9999999928644594, 5.241617177816487e-10, 5.331586702016026e-10, 5.629796576295647e-10, 5.323312604932783e-10, 5.323312604109365e-10
GCA_000255775.1_ASM25577v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000255795.1_ASM25579v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000517, 5.428455195227925e-10, 5.272934697613595e-10, 5.259583022066912e-10, 5.516995998940966e-10, 5.356895247454327e-10, 1.776087224179121e-09, 0.999999992850926, 5.250486417592876e-10, 5.340591386750406e-10, 5.639247310578828e-10, 5.332338283599411e-10, 5.332338282774609e-10
NODE_0000518, 5.419348215790296e-10, 5.264014305929454e-10, 5.250743268622311e-10, 5.50766228217045e-10, 5.3478233743864e-10, 1.771623618438337e-09, 0.9999999928644531, 5.241620927407767e-10, 5.331590500840636e-10, 5.629800539473651e-10, 5.323316427234151e-10, 5.323316426410736e-10
GCA_000255815.1_ASM25581v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000255835.1_ASM25583v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000519, 5.423901702393415e-10, 5.268474498458078e-10, 5.255163142256584e-10, 5.512329137089214e-10, 5.352359308039431e-10, 1.7738554143509685e-09, 0.9999999928576897, 5.246053669769401e-10, 5.336090940564159e-10, 5.634523921830649e-10, 5.32782735206498e-10, 5.327827351240876e-10
GCA_000834495.1_ASM83449v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000520, 5.423894053258703e-10, 5.26846694385752e-10, 5.255155704233906e-10, 5.512321232071986e-10, 5.352351615138526e-10, 1.7738498086391326e-09, 0.9999999928577027, 5.246046173774576e-10, 5.336083346133332e-10, 5.634515998813389e-10, 5.327819710712296e-10, 5.327819709888193e-10
GCA_000255855.1_ASM25585v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000521, 5.419344386389804e-10, 5.264010523817316e-10, 5.250739544903069e-10, 5.50765832462654e-10, 5.347819523026044e-10, 1.7716208103071436e-09, 0.9999999928644594, 5.241617174639678e-10, 5.33158669880549e-10, 5.629796572965927e-10, 5.323312601690168e-10, 5.323312600866752e-10
GCA_000255875.1_ASM25587v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000255895.1_ASM25589v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000522, 5.442937472903039e-10, 5.28707186546257e-10, 5.273626418635683e-10, 5.531791542616054e-10, 5.376009017359208e-10, 3.751347323347057e-09, 0.9999999908603492, 5.269164090079129e-10, 5.35487877576682e-10, 5.654281117066277e-10, 5.346637493971477e-10, 5.346637493144454e-10
NODE_0000523, 5.428483586062378e-10, 5.272962546779998e-10, 5.259610583056833e-10, 5.517025143926218e-10, 5.356930367843176e-10, 1.7785721416672923e-09, 0.9999999928484119, 5.250520691771402e-10, 5.340619469976932e-10, 5.639276756351625e-10, 5.332366452907555e-10, 5.332366452082749e-10
NODE_0000524, 5.423897914030322e-10, 5.268470756772524e-10, 5.255159458412078e-10, 5.512325221853506e-10, 5.352355507054269e-10, 1.7738557283670614e-09, 0.9999999928576929, 5.246049966096435e-10, 5.336087179216736e-10, 5.634519997853048e-10, 5.327823567414528e-10, 5.327823566590426e-10
GCA_900460465.1_57940_B01_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000525, 5.419344389648834e-10, 5.264010527061893e-10, 5.250739548077629e-10, 5.507658328021785e-10, 5.347819526347639e-10, 1.7716208177245652e-09, 0.9999999928644594, 5.241617177867126e-10, 5.331586702055435e-10, 5.629796576336899e-10, 5.323312604972358e-10, 5.323312604148941e-10
GCA_000834905.1_ASM83490v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_003798085.1_ASM379808v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000526, 5.428455226635179e-10, 5.272934728451562e-10, 5.259583052560814e-10, 5.516996031215313e-10, 5.356895288055385e-10, 1.7760903396881218e-09, 0.9999999928509229, 5.250486457191293e-10, 5.340591417834186e-10, 5.639247343148252e-10, 5.332338314793179e-10, 5.332338313968376e-10
NODE_0000527, 5.419348215830126e-10, 5.264014305968618e-10, 5.250743268660994e-10, 5.507662282211438e-10, 5.347823374438402e-10, 1.771623622339049e-09, 0.999999992864453, 5.241620927458457e-10, 5.331590500880088e-10, 5.629800539514943e-10, 5.323316427273766e-10, 5.32331642645035e-10
GCA_000168235.2_ASM16823v2_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000169635.1_ASM16963v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000528, 5.423901705652497e-10, 5.268474501702716e-10, 5.25516314543121e-10, 5.512329140484516e-10, 5.352359311361108e-10, 1.7738554217782059e-09, 0.9999999928576897, 5.246053672996923e-10, 5.336090943814168e-10, 5.634523925201686e-10, 5.327827355347234e-10, 5.32782735452312e-10
GCA_001261985.1_YPW_3_IHQD_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000529, 5.423897879433078e-10, 5.268470722757741e-10, 5.255159424810628e-10, 5.512325186254832e-10, 5.352355463221385e-10, 1.7738526132520236e-09, 0.999999992857696, 5.24604992335811e-10, 5.336087144951307e-10, 5.634519961984227e-10, 5.327823533007131e-10, 5.327823532183018e-10
GCA_000324805.2_EV76-CN_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000530, 5.423897872997292e-10, 5.268470716349524e-10, 5.25515941854141e-10, 5.512325179549062e-10, 5.352355456684828e-10, 1.7738526062082997e-09, 0.9999999928576959, 5.246049917007153e-10, 5.336087138532924e-10, 5.634519955327548e-10, 5.327823526524624e-10, 5.32782352570052e-10
GCA_000590535.2_ASM59053v2_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000531, 5.423894050036762e-10, 5.268466940649349e-10, 5.255155701095351e-10, 5.512321228714847e-10, 5.352351611866108e-10, 1.7738498051130848e-09, 0.9999999928577027, 5.246046170595084e-10, 5.336083342920087e-10, 5.634515995480878e-10, 5.327819707466936e-10, 5.327819706642832e-10
GCA_000590535.1_EV_NIIEG_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000532, 5.419344386387089e-10, 5.264010523814591e-10, 5.250739544900419e-10, 5.507658324623688e-10, 5.347819523023259e-10, 1.7716208103027233e-09, 0.9999999928644593, 5.241617174636981e-10, 5.33158669880277e-10, 5.629796572963123e-10, 5.32331260168741e-10, 5.323312600863995e-10
GCA_000475095.2_YP009_v2_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000475115.2_YP113_v2_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000533, 5.428475933696158e-10, 5.272954988960311e-10, 5.259603141885915e-10, 5.517017235540381e-10, 5.356922671653161e-10, 1.7785665246038476e-09, 0.9999999928484249, 5.250513192581392e-10, 5.340611872322474e-10, 5.639268829992121e-10, 5.332358808298433e-10, 5.332358807473626e-10
NODE_0000534, 5.419348243922917e-10, 5.264014333507088e-10, 5.250743295926408e-10, 5.507662311033063e-10, 5.347823411646295e-10, 1.7716267225915387e-09, 0.9999999928644497, 5.24162096375983e-10, 5.33159052865879e-10, 5.629800568656008e-10, 5.32331645512978e-10, 5.323316454306363e-10
GCA_000323985.1_ASM32398v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324825.1_ASM32482v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000535, 5.423905559943054e-10, 5.268478308164888e-10, 5.255166893296178e-10, 5.512333123513561e-10, 5.35236319668273e-10, 1.7738613305528847e-09, 0.9999999928576796, 5.246057458911729e-10, 5.336094770434295e-10, 5.634527917537781e-10, 5.327831205521836e-10, 5.32783120469772e-10
GCA_000182505.1_ASM18250v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000536, 5.428451365884158e-10, 5.272930915555975e-10, 5.259579298402445e-10, 5.516992041454129e-10, 5.35689139616584e-10, 1.776084419943854e-09, 0.9999999928509329, 5.250482664895272e-10, 5.340587584770699e-10, 5.639243344130059e-10, 5.332334458110587e-10, 5.332334457285784e-10
NODE_0000537, 5.419348212571114e-10, 5.264014302724056e-10, 5.250743265486449e-10, 5.50766227881621e-10, 5.347823371116829e-10, 1.771623614921607e-09, 0.999999992864453, 5.241620924231032e-10, 5.331590497630157e-10, 5.629800536143992e-10, 5.323316423991595e-10, 5.323316423168177e-10
GCA_000986995.1_YPES001-SEQ-2-ASM-1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_001487065.1_Yersinia_pestis_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000538, 5.423901702393467e-10, 5.26847449845814e-10, 5.255163142256648e-10, 5.512329137089262e-10, 5.352359308039515e-10, 1.7738554143558648e-09, 0.9999999928576896, 5.246053669769474e-10, 5.336090940564217e-10, 5.634523921830719e-10, 5.327827352065047e-10, 5.327827351240932e-10
GCA_000182525.1_ASM18252v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000539, 5.423897882657691e-10, 5.268470725968597e-10, 5.255159427951792e-10, 5.512325189614784e-10, 5.352355466496527e-10, 1.7738526167776246e-09, 0.999999992857696, 5.246049926540244e-10, 5.336087148167231e-10, 5.634519965319484e-10, 5.327823536255199e-10, 5.327823535431096e-10
GCA_003797205.1_ASM379720v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000540, 5.423901708842738e-10, 5.268474504879884e-10, 5.255163148539006e-10, 5.512329143809209e-10, 5.35235931458986e-10, 1.7738554214119588e-09, 0.9999999928576895, 5.246053676133792e-10, 5.336090946996105e-10, 5.634523928501302e-10, 5.327827358561229e-10, 5.327827357737124e-10
GCA_000269465.1_ASM26946v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000541, 5.428459031085421e-10, 5.272938486156497e-10, 5.259586752076378e-10, 5.516999963214248e-10, 5.356899105370895e-10, 1.7760900394122782e-09, 0.9999999928509196, 5.250490176730559e-10, 5.340595195225911e-10, 5.639251283764944e-10, 5.332342115648704e-10, 5.332342114823891e-10
NODE_0000542, 5.423901708837309e-10, 5.268474504874436e-10, 5.255163148533716e-10, 5.512329143803504e-10, 5.352359314584292e-10, 1.7738554214031196e-09, 0.9999999928576897, 5.246053676128405e-10, 5.336090946990666e-10, 5.634523928495704e-10, 5.327827358555723e-10, 5.327827357731608e-10
GCA_000268365.1_ASM26836v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000543, 5.423897876219244e-10, 5.268470719557703e-10, 5.255159421679974e-10, 5.51232518290621e-10, 5.352355459957256e-10, 1.7738526097343628e-09, 0.9999999928576959, 5.246049920186656e-10, 5.336087141746178e-10, 5.63451995866007e-10, 5.327823529769993e-10, 5.327823528945888e-10
GCA_000268565.1_ASM26856v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000544, 5.423894050039479e-10, 5.268466940652077e-10, 5.255155701098001e-10, 5.512321228717701e-10, 5.352351611868894e-10, 1.7738498051175104e-09, 0.9999999928577028, 5.246046170597784e-10, 5.336083342922807e-10, 5.634515995483683e-10, 5.327819707469695e-10, 5.327819706645593e-10
GCA_000268605.1_ASM26860v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000545, 5.419344386387091e-10, 5.264010523814593e-10, 5.250739544900421e-10, 5.507658324623691e-10, 5.347819523023261e-10, 1.7716208103027289e-09, 0.9999999928644593, 5.241617174636983e-10, 5.331586698802772e-10, 5.629796572963126e-10, 5.323312601687414e-10, 5.323312600863997e-10
GCA_000268325.1_ASM26832v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000268505.1_ASM26850v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000546, 5.428466693096306e-10, 5.272946053580043e-10, 5.259594202642443e-10, 5.517007881649892e-10, 5.356906811346577e-10, 1.776095659255622e-09, 0.9999999928509065, 5.250497685428252e-10, 5.340602802499258e-10, 5.639259220100022e-10, 5.332349769973031e-10, 5.332349769148225e-10
NODE_0000547, 5.428459027860779e-10, 5.272938482945609e-10, 5.25958674893518e-10, 5.516999959854256e-10, 5.356899102095698e-10, 1.7760900358817976e-09, 0.9999999928509197, 5.250490173548386e-10, 5.340595192009958e-10, 5.639251280429642e-10, 5.332342112400593e-10, 5.33234211157579e-10
NODE_0000548, 5.42389788266028e-10, 5.268470725971545e-10, 5.255159427954404e-10, 5.512325189617868e-10, 5.352355466498725e-10, 1.7738526167906783e-09, 0.9999999928576959, 5.246049926542248e-10, 5.33608714817003e-10, 5.634519965322123e-10, 5.327823536258188e-10, 5.327823535434085e-10
GCA_000269265.1_ASM26926v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000549, 5.419344389609052e-10, 5.264010527022778e-10, 5.250739548038993e-10, 5.507658327980847e-10, 5.347819526295697e-10, 1.7716208138287767e-09, 0.9999999928644594, 5.241617177816494e-10, 5.331586702016034e-10, 5.629796576295656e-10, 5.323312604932789e-10, 5.323312604109372e-10
GCA_000269285.1_ASM26928v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000269285.2_ASM26928v2_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000550, 5.423901705618086e-10, 5.268474501668987e-10, 5.255163145397804e-10, 5.512329140449221e-10, 5.352359311314649e-10, 1.773855417881488e-09, 0.9999999928576896, 5.246053672951606e-10, 5.336090943780138e-10, 5.634523925165981e-10, 5.327827355313111e-10, 5.327827354489007e-10
GCA_000269125.1_ASM26912v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000551, 5.423894053261424e-10, 5.268466943860248e-10, 5.255155704236559e-10, 5.512321232074843e-10, 5.352351615141314e-10, 1.7738498086435632e-09, 0.9999999928577028, 5.246046173777279e-10, 5.336083346136055e-10, 5.634515998816199e-10, 5.327819710715057e-10, 5.327819709890952e-10
GCA_000269245.1_ASM26924v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000552, 5.419344386389806e-10, 5.264010523817318e-10, 5.25073954490307e-10, 5.507658324626543e-10, 5.347819523026046e-10, 1.7716208103071491e-09, 0.9999999928644594, 5.24161717463968e-10, 5.331586698805492e-10, 5.629796572965929e-10, 5.323312601690171e-10, 5.323312600866755e-10
GCA_000268465.1_ASM26846v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000269365.1_ASM26936v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000553, 5.428462873386661e-10, 5.272942281115938e-10, 5.259590488362898e-10, 5.517003934202015e-10, 5.356902969831678e-10, 1.7760928617062246e-09, 0.9999999928509127, 5.250493942226507e-10, 5.340599010127974e-10, 5.639255263615894e-10, 5.332345954188922e-10, 5.332345953364117e-10
NODE_0000554, 5.423905544685478e-10, 5.268478293407512e-10, 5.255166878533959e-10, 5.51233310806651e-10, 5.35236317249209e-10, 1.7738582366112672e-09, 0.9999999928576826, 5.246057435257739e-10, 5.336094755456556e-10, 5.634527901672249e-10, 5.327831190595077e-10, 5.327831189770971e-10
GCA_000269085.1_ASM26908v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000555, 5.428459018186833e-10, 5.272938473312955e-10, 5.2595867395116e-10, 5.516999949774311e-10, 5.356899092270132e-10, 1.7760900252902809e-09, 0.9999999928509197, 5.250490164001839e-10, 5.340595182362097e-10, 5.639251270423726e-10, 5.332342102656271e-10, 5.332342101831469e-10
NODE_0000556, 5.423897882652125e-10, 5.26847072596336e-10, 5.255159427946445e-10, 5.512325189609302e-10, 5.352355466490355e-10, 1.7738526167773866e-09, 0.9999999928576959, 5.24604992653414e-10, 5.336087148161861e-10, 5.634519965313701e-10, 5.327823536249906e-10, 5.327823535425803e-10
GCA_000269205.1_ASM26920v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000557, 5.419344389609044e-10, 5.264010527022771e-10, 5.250739548038986e-10, 5.50765832798084e-10, 5.34781952629569e-10, 1.7716208138287602e-09, 0.9999999928644594, 5.241617177816487e-10, 5.331586702016026e-10, 5.629796576295647e-10, 5.323312604932783e-10, 5.323312604109365e-10
GCA_000268885.1_ASM26888v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000269145.1_ASM26914v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000558, 5.428451365841466e-10, 5.272930915514294e-10, 5.259579298361066e-10, 5.516992041410497e-10, 5.356891396110435e-10, 1.776084416042463e-09, 0.9999999928509329, 5.250482664841166e-10, 5.340587584728591e-10, 5.639243344085766e-10, 5.332334458068423e-10, 5.332334457243621e-10
NODE_0000559, 5.419348212571062e-10, 5.264014302724004e-10, 5.250743265486399e-10, 5.507662278816156e-10, 5.347823371116759e-10, 1.7716236149167224e-09, 0.999999992864453, 5.241620924230964e-10, 5.331590497630104e-10, 5.629800536143936e-10, 5.323316423991543e-10, 5.323316423168127e-10
GCA_000268965.1_ASM26896v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000269425.1_ASM26942v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000560, 5.419348212571062e-10, 5.264014302724004e-10, 5.250743265486399e-10, 5.507662278816156e-10, 5.347823371116759e-10, 1.7716236149167224e-09, 0.999999992864453, 5.241620924230964e-10, 5.331590497630104e-10, 5.629800536143936e-10, 5.323316423991543e-10, 5.323316423168127e-10
GCA_000269185.1_ASM26918v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000269305.1_ASM26930v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000561, 5.428466699551037e-10, 5.272946060007272e-10, 5.25959420893014e-10, 5.51700788837556e-10, 5.356906817902525e-10, 1.776095666325509e-09, 0.9999999928509061, 5.250497691798017e-10, 5.340602808936603e-10, 5.639259226776246e-10, 5.332349776474772e-10, 5.332349775649968e-10
NODE_0000562, 5.428462860479894e-10, 5.27294226826419e-10, 5.259590475790142e-10, 5.517003920753497e-10, 5.356902956722527e-10, 1.7760928475709226e-09, 0.9999999928509129, 5.250493929489667e-10, 5.340598997255968e-10, 5.639255250266225e-10, 5.332345941188187e-10, 5.332345940363382e-10
NODE_0000563, 5.42389788588494e-10, 5.26847072918244e-10, 5.255159431095609e-10, 5.51232519297786e-10, 5.352355469773926e-10, 1.7738526203211766e-09, 0.9999999928576958, 5.246049929724439e-10, 5.336087151385995e-10, 5.63451996865744e-10, 5.327823539506305e-10, 5.327823538682202e-10
GCA_000268705.1_ASM26870v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000564, 5.419344389611767e-10, 5.264010527025504e-10, 5.250739548041644e-10, 5.5076583279837e-10, 5.347819526298485e-10, 1.7716208138332021e-09, 0.9999999928644594, 5.241617177819194e-10, 5.331586702018754e-10, 5.629796576298461e-10, 5.323312604935547e-10, 5.323312604112131e-10
GCA_000268765.1_ASM26876v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000268785.1_ASM26878v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000565, 5.428459024627856e-10, 5.272938479726786e-10, 5.259586745786016e-10, 5.516999956485959e-10, 5.356899098811573e-10, 1.776090032346633e-09, 0.9999999928509198, 5.250490170357424e-10, 5.340595188785938e-10, 5.639251277085757e-10, 5.332342109144458e-10, 5.332342108319655e-10
NODE_0000566, 5.419348219009541e-10, 5.264014309134915e-10, 5.250743271758233e-10, 5.507662285524754e-10, 5.347823377656049e-10, 1.77162362195999e-09, 0.999999992864453, 5.24162093058458e-10, 5.331590504051179e-10, 5.629800542803376e-10, 5.323316430476772e-10, 5.323316429653354e-10
GCA_000269065.1_ASM26906v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000269405.1_ASM26940v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000567, 5.428451365846901e-10, 5.27293091551975e-10, 5.25957929836637e-10, 5.516992041416207e-10, 5.35689139611601e-10, 1.77608441605133e-09, 0.999999992850933, 5.250482664846569e-10, 5.340587584734035e-10, 5.639243344091381e-10, 5.332334458073942e-10, 5.332334457249142e-10
