sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	library_layout	tstv	cds_sites	ns_sites	ss_sites	ns_ss_ratio	other_var	other_var_ratio	homo_het_sites	homo_sites	het_sites	het_ratio	external_branch_length	population_color	population	geometry	root_rtt_dist	population_rtt_dist	node_type	branch_length	branch_support	branch_support_conf_char	branch_support_conf_category	timetree_date	timetree_CI_height	timetree_CI_date	mugration_country	mugration_province	mugration_continent	mugration_host_order	mugration_population	mugration_country_confidence	mugration_country_lat_confidence	mugration_country_lon_confidence	mugration_province_confidence	mugration_province_lat_confidence	mugration_province_lon_confidence	mugration_continent_confidence	mugration_host_order_confidence	mugration_population_confidence	mugration_country_lat	mugration_country_lon	mugration_province_lat	mugration_province_lon	branch_length_sub	branch_length_time	rate_sub	rate_sub_year	date_lower	date_upper	divtree_coord_x	divtree_coord_y	rtt_dist	timetree_coord_x	timetree_coord_y	timetree_date_calendar	timetree_CI_lower_err	timetree_CI_upper_err	country_date_strain	province_date_strain	root_geo_dist	population_geo_dist
NODE379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.35e-08	23.0		LOW	-25	{25,35.9899}	{-35.9899,-25}	China	Tibet	Asia	Human	2.ANT	1.0	0.9999966441936152	0.9999966441936152	1.0	0.9999990276722998	0.9999990276722998	1.0	0.96	1.0	35.000074	104.999927	29.8556443	90.87498070000001	0.099753317	0.0	0.0	0.0	NA	NA	6.475920000000004e-05	379.75	6.475920000000004e-05	5521.01241	379.75	1996.0	10.0	0.0	NA	NA	823.02714885	0.0
NODE380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.35e-08	46.0		LOW	-25	{25,35.9899}	{-35.9899,-25}	China	Tibet	Asia	Rodentia	2.ANT	1.0	0.9999966733123979	0.9999966733123979	1.0	0.999999030653636	0.999999030653636	1.0	0.62	1.0	35.000074	104.999927	29.8556443	90.87498070000001	0.099753317	0.0	0.0	0.0	NA	NA	6.478270000000004e-05	380.5	6.478270000000004e-05	5521.01241	380.5	1996.0	10.0	0.0	NA	NA	823.02714885	0.0
NODE381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	6.337e-06	100.0	*	HIGH	-427.65	{374.04,498.5}	{-498.5,-374.04}	China	Xinjiang	Asia	Rodentia	2.MED	1.0	0.9999291105504922	0.9999291105504922	0.59	0.5925078398701215	0.5925078398701215	1.0	0.91	1.0	35.000074	104.999927	42.4804953	85.4633464	26.899437014	202.139	3.134971480021173e-08	0.13307395907766437	NA	NA	6.36089e-05	399.69705724716187	6.36089e-05	5118.362300000001	399.69705724716187	1594.0	71.0	53.0	NA	NA	823.02714885	0.0
NODE382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	7.041e-07	100.0	*	HIGH	-371.487	{308.901,454.282}	{-454.282,-308.901}	China	Inner Mongolia	Asia	Rodentia	2.MED	1.0	0.999996052790519	0.999996052790519	0.46	0.4568147872713985	0.4568147872713985	1.0	0.97	1.0	35.000074	104.999927	43.2443242	114.32516640000001	2.9887791702	56.1633	1.2536656499885156e-08	0.053215875317155506	NA	NA	6.4313e-05	385.5623474121094	6.4313e-05	5174.525600000001	385.5623474121094	1650.0	83.0	63.0	NA	NA	823.02714885	0.0
NODE383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.1123e-06	100.0	*	HIGH	-139.717	{75.9321,196.306}	{-196.306,-75.9321}	China	Ningxia	Asia	Rodentia	2.MED	1.0	0.9999966093659324	0.9999966093659324	0.99	0.9918003035018226	0.9918003035018226	1.0	0.96	1.0	35.000074	104.999927	37.0000001	105.9999999	8.9663375106	231.77	9.113776588859645e-09	0.03868635936747638	NA	NA	6.642530000000001e-05	383.5	6.642530000000001e-05	5406.295600000001	383.5	1882.0	57.0	64.0	NA	NA	823.02714885	0.0
NODE384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.35e-08	83.0		LOW	-105.432	{67.0539,152.881}	{-152.881,-67.0539}	China	Ningxia	Asia	Rodentia	2.MED	1.0	0.9999966729721408	0.9999966729721408	0.99	0.9907929334627436	0.9907929334627436	1.0	0.83	1.0	35.000074	104.999927	37.0000001	105.9999999	0.099753317	34.2856	6.854189513965046e-10	0.0029094814441048135	NA	NA	6.644880000000001e-05	382.5	6.644880000000001e-05	5440.581200000001	382.5	1916.0	47.0	38.0	NA	NA	823.02714885	0.0
NODE385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	4.694e-07	100.0	*	HIGH	-105.082	{61.9055,169.694}	{-169.694,-61.9055}	China	Ningxia	Asia	Rodentia	2.MED	1.0	0.9999966729721408	0.9999966729721408	1.0	0.9999757157276454	0.9999757157276454	1.0	0.99	1.0	35.000074	104.999927	37.0000001	105.9999999	1.9925194468	34.6353	1.3552647154781393e-08	0.057528574800853466	NA	NA	6.689470000000001e-05	384.5	6.689470000000001e-05	5440.930900000001	384.5	1916.0	64.0	44.0	NA	NA	823.02714885	0.0
NODE386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	1.6429e-06	100.0	*	HIGH	-267.759	{216.272,344.348}	{-344.348,-216.272}	China	Inner Mongolia	Asia	Rodentia	2.MED	1.0	0.9999966382335173	0.9999966382335173	0.66	0.6565823699725541	0.6565823699725541	1.0	0.99	1.0	35.000074	104.999927	43.2443242	114.32516640000001	6.9738180638	103.728	1.5838539256517045e-08	0.06723177988392719	NA	NA	6.595590000000001e-05	387.62469482421875	6.595590000000001e-05	5278.253600000001	387.62469482421875	1754.0	77.0	51.0	NA	NA	823.02714885	0.0
NODE387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.347e-07	100.0	*	HIGH	-267.759	{216.272,344.348}	{-344.348,-216.272}	China	Inner Mongolia	Asia	Rodentia	2.MED	1.0	0.9999966141530708	0.9999966141530708	1.0	0.9985389621444846	0.9985389621444846	1.0	0.96	1.0	35.000074	104.999927	43.2443242	114.32516640000001	0.9962597234	0.0	0.0	0.0	NA	NA	6.619060000000002e-05	389.2493896484375	6.619060000000002e-05	5278.253600000001	389.2493896484375	1754.0	77.0	51.0	NA	NA	823.02714885	0.0
NODE388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.3031e-06	100.0	*	HIGH	-109.486	{61.3024,156.846}	{-156.846,-61.3024}	China	Inner Mongolia	Asia	Rodentia	2.MED	1.0	0.999996673018437	0.999996673018437	1.0	0.9999928843980488	0.9999928843980488	1.0	0.99	1.0	35.000074	104.999927	43.2443242	114.32516640000001	9.776249548200001	158.273	1.4551439601195404e-08	0.06176827095082548	NA	NA	6.849370000000002e-05	387.5	6.849370000000002e-05	5436.526600000001	387.5	1912.0	47.0	48.0	NA	NA	823.02714885	0.0
NODE389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.35e-08	87.0		LOW	-267.759	{216.272,344.348}	{-344.348,-216.272}	China	Inner Mongolia	Asia	Rodentia	2.MED	1.0	0.9999966142029512	0.9999966142029512	1.0	0.9998539282928556	0.9998539282928556	1.0	0.84	1.0	35.000074	104.999927	43.2443242	114.32516640000001	0.099753317	0.0	0.0	0.0	NA	NA	6.621410000000002e-05	390.998779296875	6.621410000000002e-05	5278.253600000001	390.998779296875	1754.0	77.0	51.0	NA	NA	823.02714885	0.0
NODE390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	4.694e-07	100.0	*	HIGH	-198.67	{138.692,271.478}	{-271.478,-138.692}	China	Inner Mongolia	Asia	Rodentia	2.MED	1.0	0.9999966730189492	0.9999966730189492	1.0	0.9999982936453632	0.9999982936453632	1.0	0.73	1.0	35.000074	104.999927	43.2443242	114.32516640000001	1.9925194468	69.0886	6.794174436882496e-09	0.02884006112151643	NA	NA	6.668350000000002e-05	389.5	6.668350000000002e-05	5347.342200000001	389.5	1823.0	73.0	60.0	NA	NA	823.02714885	0.0
NODE391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	7.041e-07	100.0	*	HIGH	-234.202	{159.883,318.049}	{-318.049,-159.883}	China	Inner Mongolia	Asia	Rodentia	2.MED	1.0	0.999996643318858	0.999996643318858	0.98	0.98164796821194	0.98164796821194	1.0	0.81	1.0	35.000074	104.999927	43.2443242	114.32516640000001	2.9887791702	33.5574	2.098195926978848e-08	0.08906468231150208	NA	NA	6.691820000000003e-05	392.49755859375	6.691820000000003e-05	5311.811000000001	392.49755859375	1787.0	84.0	75.0	NA	NA	823.02714885	0.0
NODE392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	9.388e-07	100.0	*	HIGH	-176.828	{132.016,245.741}	{-245.741,-132.016}	China	Inner Mongolia	Asia	Siphonaptera	2.MED	1.0	0.999996614162608	0.999996614162608	0.99	0.9861979720577532	0.9861979720577532	1.0	0.55	1.0	35.000074	104.999927	43.2443242	114.32516640000001	3.9850388936	57.3739	1.6362840943355778e-08	0.06945734721885735	NA	NA	6.785700000000002e-05	393.9951171875	6.785700000000002e-05	5369.1849	393.9951171875	1845.0	69.0	44.0	NA	NA	823.02714885	0.0
NODE393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.347e-07	100.0	*	HIGH	-176.828	{132.016,245.741}	{-245.741,-132.016}	China	Inner Mongolia	Asia	Siphonaptera	2.MED	1.0	0.9999966730185562	0.9999966730185562	0.99	0.9890491266592842	0.9890491266592842	1.0	0.57	1.0	35.000074	104.999927	43.2443242	114.32516640000001	0.9962597234	0.0	0.0	0.0	NA	NA	6.809170000000003e-05	392.5	6.809170000000003e-05	5369.1849	392.5	1845.0	69.0	44.0	NA	NA	823.02714885	0.0
NODE394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.347e-07	100.0	*	HIGH	-129.46	{78.5045,173.82}	{-173.82,-78.5045}	China	Inner Mongolia	Asia	Siphonaptera	2.MED	1.0	0.9999966116869958	0.9999966116869958	0.97	0.9711192536493336	0.9711192536493336	1.0	0.73	1.0	35.000074	104.999927	43.2443242	114.32516640000001	0.9962597234	47.3677	4.954853201654292e-09	0.021032469877152574	NA	NA	6.809170000000003e-05	395.490234375	6.809170000000003e-05	5416.5526	395.490234375	1892.0	44.0	51.0	NA	NA	823.02714885	0.0
NODE395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	4.694e-07	100.0	*	HIGH	-77.1732	{50.6474,129.67}	{-129.67,-50.6474}	China	Inner Mongolia	Asia	Siphonaptera	2.MED	1.0	0.9999935626634638	0.9999935626634638	0.96	0.9640823875912188	0.9640823875912188	1.0	0.58	1.0	35.000074	104.999927	43.2443242	114.32516640000001	1.9925194468	52.2867	8.977426381852364e-09	0.03810757700906731	NA	NA	6.856110000000003e-05	396.98046875	6.856110000000003e-05	5468.8393	396.98046875	1944.0	52.0	27.0	NA	NA	823.02714885	0.0
NODE396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.35e-08	32.0		LOW	-75.721	{44.3198,126.691}	{-126.691,-44.3198}	China	Inner Mongolia	Asia	Siphonaptera	2.MED	1.0	0.9999966417114858	0.9999966417114858	0.96	0.9597227084600718	0.9597227084600718	1.0	0.6	1.0	35.000074	104.999927	43.2443242	114.32516640000001	0.099753317	1.45216	1.618278977523138e-08	0.06869306205927722	NA	NA	6.858460000000003e-05	395.5	6.858460000000003e-05	5470.2914599999995	395.5	1946.0	51.0	31.0	NA	NA	823.02714885	0.0
NODE397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.35e-08	53.0		LOW	-65.0167	{32.1805,110.708}	{-110.708,-32.1805}	China	Inner Mongolia	Asia	Rodentia	2.MED	1.0	0.9997055014063444	0.9997055014063444	0.95	0.950191639093457	0.950191639093457	1.0	0.71	1.0	35.000074	104.999927	43.2443242	114.32516640000001	0.099753317	12.1564	1.9331381000954227e-09	0.008205827136323254	NA	NA	6.858460000000003e-05	398.4609375	6.858460000000003e-05	5480.9956999999995	398.4609375	1956.0	45.0	33.0	NA	NA	823.02714885	0.0
NODE398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.089e-07	98.0	*	HIGH	-24.1535	{4.55077,54.3088}	{-54.3088,-4.55077}	China	Inner Mongolia	Asia	Rodentia	2.MED	0.97	0.9720349855913926	0.9720349855913926	0.96	0.9625352480700591	0.9625352480700591	1.0	0.72	1.0	35.000074	104.999927	43.2443242	114.32516640000001	0.8867433158	40.8632	5.112179173437224e-09	0.021700290623348148	NA	NA	6.879350000000004e-05	399.921875	6.879350000000004e-05	5521.858899999999	399.921875	1997.0	30.0	20.0	NA	NA	823.02714885	0.0
NODE399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.35e-08	14.0		LOW	-10.6537	{3,33.7388}	{-33.7388,-3}	Mongolia	Dornogovi	Asia	Rodentia	2.MED	0.99	0.9943296325392772	0.9943296325392772	1.0	0.9959821386398084	0.9959821386398084	1.0	0.96	1.0	46.825038799999994	103.8499736	44.4179637	109.77837530000001	0.099753317	13.4998	1.7407665298745165e-09	0.007389244062875005	NA	NA	6.881700000000004e-05	398.5	6.881700000000004e-05	5535.358699999999	398.5	2011.0	23.0	7.0	NA	NA	1429.89577187	1318.38292015
NODE400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.35e-08	11.0		LOW	-13.3037	{3,36.9799}	{-36.9799,-3}	China	Inner Mongolia	Asia	Siphonaptera	2.MED	0.98	0.9821137137689108	0.9821137137689108	0.99	0.9872432815141392	0.9872432815141392	1.0	0.52	1.0	35.000074	104.999927	43.2443242	114.32516640000001	0.099753317	10.8499	2.1659185798947456e-09	0.009193938838145973	NA	NA	6.881700000000004e-05	401.34375	6.881700000000004e-05	5532.708799999999	401.34375	2008.0	23.0	10.0	NA	NA	823.02714885	0.0
NODE401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.35e-08	11.0		LOW	-10.7172	{3,21.2325}	{-21.2325,-3}	China	Inner Mongolia	Asia	Rodentia	2.MED	0.97	0.9720364406707708	0.9720364406707708	0.98	0.9834761054965444	0.9834761054965444	1.0	0.63	1.0	35.000074	104.999927	43.2443242	114.32516640000001	0.099753317	2.58644	9.085847728924698e-09	0.038567806328389596	NA	NA	6.884050000000005e-05	402.6875	6.884050000000005e-05	5535.2952399999995	402.6875	2011.0	11.0	7.0	NA	NA	823.02714885	0.0
NODE402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.35e-08	0.0		LOW	-4.86567	{3,13.9451}	{-13.9451,-3}	China	Inner Mongolia	Asia	Rodentia	2.MED	1.0	0.99970856643088	0.99970856643088	1.0	0.9999344086479084	0.9999344086479084	1.0	0.57	1.0	35.000074	104.999927	43.2443242	114.32516640000001	0.099753317	5.85156	4.016023077606655e-09	0.017047303112332438	NA	NA	6.886400000000005e-05	401.5	6.886400000000005e-05	5541.1467999999995	401.5	2017.0	9.0	1.0	NA	NA	823.02714885	0.0
NODE403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.35e-08	10.0		LOW	-10.7172	{3,21.2325}	{-21.2325,-3}	Mongolia	Dornogovi	Asia	Rodentia	2.MED	0.99	0.9942965606147453	0.9942965606147453	1.0	0.9959068794913112	0.9959068794913112	1.0	0.94	1.0	46.825038799999994	103.8499736	44.4179637	109.77837530000001	0.099753317	0.0	0.0	0.0	NA	NA	6.886400000000005e-05	403.875	6.886400000000005e-05	5535.2952399999995	403.875	2011.0	11.0	7.0	NA	NA	1429.89577187	1318.38292015
NODE404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.35e-08	18.0		LOW	-10.7172	{3,21.2325}	{-21.2325,-3}	Mongolia	Dornogovi	Asia	Rodentia	2.MED	1.0	0.9999661424883498	0.9999661424883498	1.0	0.9999824530703528	0.9999824530703528	1.0	0.99	1.0	46.825038799999994	103.8499736	44.4179637	109.77837530000001	0.099753317	0.0	0.0	0.0	NA	NA	6.888750000000005e-05	404.75	6.888750000000005e-05	5535.2952399999995	404.75	2011.0	11.0	7.0	NA	NA	1429.89577187	1318.38292015
NODE405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.35e-08	0.0		LOW	-4.86567	{3,14.282}	{-14.282,-3}	Mongolia	Dornogovi	Asia	Rodentia	2.MED	1.0	0.9999992075095456	0.9999992075095456	1.0	0.9999990668277084	0.9999990668277084	1.0	0.99	1.0	46.825038799999994	103.8499736	44.4179637	109.77837530000001	0.099753317	5.85156	4.016023077606655e-09	0.017047303112332438	NA	NA	6.891100000000006e-05	405.5	6.891100000000006e-05	5541.1467999999995	405.5	2017.0	10.0	1.0	NA	NA	1429.89577187	1318.38292015
NODE406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	7.041e-07	100.0	*	HIGH	-427.65	{374.04,498.5}	{-498.5,-374.04}	China	Xinjiang	Asia	Rodentia	2.MED	0.99	0.9935968039697086	0.9935968039697086	0.81	0.8081101164943133	0.8081101164943133	1.0	0.93	1.0	35.000074	104.999927	42.4804953	85.4633464	2.9887791702	0.0	0.0	0.0	NA	NA	6.4313e-05	413.83176708221436	6.4313e-05	5118.362300000001	413.83176708221436	1594.0	71.0	53.0	NA	NA	823.02714885	0.0
NODE407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	1.1735e-06	100.0	*	HIGH	-222.952	{152.911,288.509}	{-288.509,-152.911}	China	Xinjiang	Asia	Rodentia	2.MED	1.0	0.9999544692120328	0.9999544692120328	1.0	0.999279536925607	0.999279536925607	1.0	0.95	1.0	35.000074	104.999927	42.4804953	85.4633464	4.981298617	204.698	5.732835689650119e-09	0.024334867057811998	NA	NA	6.548650000000001e-05	408.625	6.548650000000001e-05	5323.060300000001	408.625	1799.0	66.0	70.0	NA	NA	823.02714885	0.0
NODE408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.347e-07	100.0	*	HIGH	-124.299	{73.8564,199.857}	{-199.857,-73.8564}	China	Xinjiang	Asia	Rodentia	2.MED	1.0	0.9999963848597624	0.9999963848597624	1.0	0.9999960453945712	0.9999960453945712	1.0	0.83	1.0	35.000074	104.999927	42.4804953	85.4633464	0.9962597234	98.6534	2.3790361001242732e-09	0.010098584776601718	NA	NA	6.572120000000002e-05	407.5	6.572120000000002e-05	5421.713700000001	407.5	1897.0	75.0	51.0	NA	NA	823.02714885	0.0
NODE409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	7.041e-07	100.0	*	HIGH	-163.572	{106.37,241.113}	{-241.113,-106.37}	China	Xinjiang	Asia	Rodentia	2.MED	1.0	0.999996353619084	0.999996353619084	1.0	0.999996031401486	0.999996031401486	1.0	0.99	1.0	35.000074	104.999927	42.4804953	85.4633464	2.9887791702	59.3807	1.1857388006540846e-08	0.05033250147270073	NA	NA	6.619060000000002e-05	409.75	6.619060000000002e-05	5382.441000000001	409.75	1858.0	78.0	57.0	NA	NA	823.02714885	0.0
NODE410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.571e-07	100.0	*	HIGH	-151.796	{95.9587,218.331}	{-218.331,-95.9587}	China	Xinjiang	Asia	Rodentia	2.MED	1.0	0.999996671167866	0.999996671167866	1.0	0.9999986993219004	0.9999986993219004	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	1.0913437362	11.7759	2.1832726161057753e-08	0.09267603632843349	NA	NA	6.644770000000002e-05	410.5	6.644770000000002e-05	5394.2169	410.5	1870.0	67.0	56.0	NA	NA	823.02714885	0.0
NODE411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.1123e-06	100.0	*	HIGH	-427.65	{374.04,498.5}	{-498.5,-374.04}	Kazakhstan	Kyzylorda Region	Asia	Rodentia	2.MED	0.99	0.9945776931631041	0.9945776931631041	0.49	0.4895909939235804	0.4895909939235804	1.0	0.87	1.0	47.2286086	65.20931970000001	45.20588529999999	63.9155202	8.9663375106	0.0	0.0	0.0	NA	NA	6.642530000000001e-05	419.0385341644287	6.642530000000001e-05	5118.362300000001	419.0385341644287	1594.0	71.0	53.0	NA	NA	2858.7010392	3553.12954736
NODE412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.8164e-06	100.0	*	HIGH	-347.793	{295.418,414.146}	{-414.146,-295.418}	Kazakhstan	Kyzylorda Region	Asia	Rodentia	2.MED	1.0	0.9998865502021556	0.9998865502021556	0.56	0.5597112323675556	0.5597112323675556	1.0	0.87	1.0	47.2286086	65.20931970000001	45.20588529999999	63.9155202	11.9551166808	79.8569	3.52680857884541e-08	0.1497067464527173	NA	NA	6.92417e-05	413.5	6.92417e-05	5198.2192000000005	413.5	1674.0	67.0	52.0	NA	NA	2858.7010392	3553.12954736
