sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	library_layout	tstv	cds_sites	ns_sites	ss_sites	ns_ss_ratio	other_var	other_var_ratio	homo_het_sites	homo_sites	het_sites	het_ratio	external_branch_length	population_color	population	geometry	root_rtt_dist	population_rtt_dist
GCA_013421535.1_ASM1342153v1_genomic	P_14709	1988.0	-33	Vietnam	Ho Chi Minh City	13.2904027	108.4265113	10.7715512	106.6983801	Orientalis	1.ORI	1.ORI2	SAMN14943533	KEEP: Assembly Modern	1	Asia	1988.0	33.0	0.0	10.7715512	106.6983801	?	IonTorrent	Newbler v. 2.6	missing	?	?	1.76	63.0	30.0	20.0	1.5	2.0	0.1	76.0	63.0	13.0	0.171053	2.8164e-06	#ff0000	1.ORI	POINT (106.6983801 10.7715512)	7.204279999999999e-05	6.4075e-06
GCA_013421465.1_ASM1342146v1_genomic	Saigon_Nhatraung_62_3	1962.0	-59	Vietnam	Khánh Hoà Province	13.2904027	108.4265113	12.196080300000002	108.9950386	Orientalis	1.ORI	1.ORI2	SAMN14943509	KEEP: Assembly Modern	1	Asia	1962.0	59.0	0.0	12.196080300000002	108.9950386	?	IonTorrent	Newbler v. 2.6	missing	?	?	2.24	74.0	38.0	19.0	2.0	3.0	0.157895	92.0	74.0	18.0	0.195652	4.2247e-06	#ff0000	1.ORI	POINT (108.9950386 12.1960803)	7.342759999999999e-05	7.7923e-06
GCA_013421455.1_ASM1342145v1_genomic	140_Dalat	1967.0	-54	Vietnam	Lâm Đồng Province	13.2904027	108.4265113	11.6937725	108.152754	Orientalis	1.ORI	1.ORI2	SAMN14943503	KEEP: Assembly Modern	1	Asia	1967.0	54.0	0.0	11.6937725	108.152754	?	IonTorrent	Newbler v. 2.6	missing	?	?	1.5519999999999998	65.0	33.0	19.0	1.7368400000000002	3.0	0.157895	80.0	65.0	15.0	0.1875	4.694e-07	#ff0000	1.ORI	POINT (108.152754 11.6937725)	6.969579999999999e-05	4.0605e-06
GCA_015350455.1_ASM1535045v1_genomic	693	1949.0	-72	Turkmenistan	?	39.37638070000001	59.3924609	?	?	Medievalis	2.MED	2.MED1	SAMN15246854	KEEP: Assembly Modern No Province	2	Asia	1949.0	72.0	0.0	39.37638070000001	59.3924609	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	?	1.819	209.0	117.0	49.0	2.3877599999999997	0.0	0.0	220.0	209.0	11.0	0.05	4.694e-07	#c5e88a	2.MED	POINT (59.3924609 39.37638070000001)	7.170620000000005e-05	8.097299999999998e-06
GCA_015350435.1_ASM1535043v1_genomic	M-525	1970.0	-51	Turkmenistan	?	39.37638070000001	59.3924609	?	?	Medievalis	2.MED	2.MED1	SAMN15246724	KEEP: Assembly Modern No Province	2	Asia	1970.0	51.0	0.0	39.37638070000001	59.3924609	Non-Human	IonTorrent	Newbler v. 2.6	Rhombomys opimus	Rodentia	?	1.788	212.0	116.0	50.0	2.32	1.0	0.02	218.0	212.0	6.0	0.027522900000000003	9.388e-07	#c5e88a	2.MED	POINT (59.3924609 39.37638070000001)	7.217560000000005e-05	8.566699999999999e-06
GCA_015350425.1_ASM1535042v1_genomic	153	1964.0	-57	Turkmenistan	?	39.37638070000001	59.3924609	?	?	Medievalis	2.MED	2.MED1	SAMN15246690	KEEP: Assembly Modern No Province	2	Asia	1964.0	57.0	0.0	39.37638070000001	59.3924609	Non-Human	IonTorrent	Newbler v. 2.6	Meriones libycus	Rodentia	?	1.7530000000000001	215.0	118.0	50.0	2.36	1.0	0.02	226.0	215.0	11.0	0.0486726	1.4082e-06	#c5e88a	2.MED	POINT (59.3924609 39.37638070000001)	7.290320000000006e-05	9.294299999999998e-06
GCA_013391945.1_ASM1339194v1_genomic	3256	2017.0	-4	Mongolia	Zavkhan Province	46.8250388	103.8499736	48.82133605	93.1017516702174	Antiqua	3.ANT	3.ANT2	SAMN13880443	KEEP: Assembly Modern Ambiguous Province	3	Asia	2017.0	4.0	0.0	48.82133605	93.1017516702174	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Marmota sibirica	Rodentia	PAIRED	2.305	173.0	80.0	41.0	1.9512200000000002	7.0	0.170732	191.0	173.0	18.0	0.0942408	2.1123e-06	#3ae8d7	3.ANT	POINT (93.1017516702174 48.82133605)	6.12383e-05	6.8064e-06
GCA_013391965.1_ASM1339196v1_genomic	3243	2016.0	-5	Mongolia	Hovsgel	46.8250388	103.8499736	50.2206196	99.9170492	Antiqua	3.ANT	3.ANT2	SAMN13880442	KEEP: Assembly Modern Ambiguous Province	3	Asia	2016.0	5.0	0.0	50.2206196	99.9170492	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Marmota sibirica	Rodentia	PAIRED	1.838	166.0	79.0	45.0	1.7555599999999998	7.0	0.155556	180.0	166.0	14.0	0.07777780000000001	2.347e-06	#3ae8d7	3.ANT	POINT (99.91704919999999 50.2206196)	6.076890000000001e-05	6.3370000000000005e-06
GCA_013392085.1_ASM1339208v1_genomic	3310	2018.0	-3	Mongolia	Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Medievalis	2.MED	2.MED3	SAMN13907445	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.7783753	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Spermophilus erythrogenys	Rodentia	PAIRED	1.896	207.0	113.0	48.0	2.35417	2.0	0.041666699999999994	237.0	207.0	30.0	0.126582	0.0	#c5e88a	2.MED	POINT (109.7783753 44.4179637)	6.891100000000006e-05	5.302099999999999e-06
GCA_013392055.1_ASM1339205v1_genomic	3309	2018.0	-3	Mongolia	Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Medievalis	2.MED	2.MED3	SAMN13907444	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.7783753	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Meriones meridianus	Rodentia	PAIRED	1.883	205.0	112.0	49.0	2.28571	1.0	0.020408199999999998	229.0	205.0	24.0	0.104803	2.35e-08	#c5e88a	2.MED	POINT (109.7783753 44.4179637)	6.884050000000005e-05	5.231599999999999e-06
GCA_013392045.1_ASM1339204v1_genomic	3307	2018.0	-3	Mongolia	Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Medievalis	2.MED	2.MED3	SAMN13907443	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.7783753	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Mus musculus	Rodentia	PAIRED	1.765	208.0	113.0	48.0	2.35417	2.0	0.041666699999999994	227.0	208.0	19.0	0.0837004	0.0	#c5e88a	2.MED	POINT (109.7783753 44.4179637)	6.891100000000006e-05	5.302099999999999e-06
GCA_013392105.1_ASM1339210v1_genomic	3306	2018.0	-3	Mongolia	Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Medievalis	2.MED	2.MED3	SAMN13907442	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.7783753	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Rattus norvegicus	Rodentia	PAIRED	1.882	203.0	112.0	48.0	2.33333	1.0	0.0208333	233.0	203.0	30.0	0.128755	2.35e-08	#c5e88a	2.MED	POINT (109.7783753 44.4179637)	6.888750000000005e-05	5.278599999999999e-06
GCA_013392075.1_ASM1339207v1_genomic	3305	2018.0	-3	Mongolia	Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Medievalis	2.MED	2.MED3	SAMN13907441	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.7783753	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Rattus norvegicus	Rodentia	PAIRED	1.8330000000000002	205.0	113.0	48.0	2.35417	1.0	0.0208333	233.0	205.0	28.0	0.120172	2.35e-08	#c5e88a	2.MED	POINT (109.7783753 44.4179637)	6.884050000000005e-05	5.231599999999999e-06
GCA_013392145.1_ASM1339214v1_genomic	3304	2018.0	-3	Mongolia	Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Medievalis	2.MED	2.MED3	SAMN13907440	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.7783753	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Spermophilus erythrogenys	Rodentia	PAIRED	1.8459999999999999	206.0	113.0	48.0	2.35417	1.0	0.0208333	230.0	206.0	24.0	0.104348	2.347e-07	#c5e88a	2.MED	POINT (109.7783753 44.4179637)	6.912220000000006e-05	5.5132999999999985e-06
GCA_010974855.1_ASM1097485v1_genomic	31	1924.0	-97	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN14090018	KEEP: Assembly Modern	2	Asia	1924.0	97.0	0.0	45.20588529999999	63.9155202	Non-Human	IonTorrent	Newbler v. 2.6	Citellus fulvus	Rodentia	?	1.975	217.0	121.0	54.0	2.24074	0.0	0.0	228.0	217.0	11.0	0.04824559999999999	3.5206e-06	#c5e88a	2.MED	POINT (63.9155202 45.20588529999999)	7.41705e-05	1.0561599999999999e-05
GCA_010974845.1_ASM1097484v1_genomic	578	1945.0	-76	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN14089970	KEEP: Assembly Modern	2	Asia	1945.0	76.0	0.0	45.20588529999999	63.9155202	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	?	1.775	219.0	125.0	48.0	2.60417	1.0	0.0208333	239.0	219.0	20.0	0.083682	2.5817e-06	#c5e88a	2.MED	POINT (63.9155202 45.20588529999999)	7.311440000000005e-05	9.505499999999999e-06
GCA_009909645.1_ASM990964v1_genomic	111	1971.0	-50	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN13632895	KEEP: Assembly Modern	2	Europe	1971.0	50.0	0.0	47.1878186	47.608851	Non-Human	IonTorrent	Newbler v. 2.6	Meriones tamariscinus	Rodentia	?	1.7530000000000001	217.0	123.0	47.0	2.61702	0.0	0.0	240.0	217.0	23.0	0.09583330000000001	9.388e-07	#c5e88a	2.MED	POINT (47.608851 47.1878186)	7.316140000000007e-05	9.5525e-06
GCA_009909655.1_ASM990965v1_genomic	615	1945.0	-76	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN13632826	KEEP: Assembly Modern	2	Asia	1945.0	76.0	0.0	45.20588529999999	63.9155202	Non-Human	IonTorrent	Newbler v. 2.6	Rhombomys opimus	Rodentia	?	1.828	224.0	127.0	50.0	2.54	0.0	0.0	252.0	224.0	28.0	0.11111099999999999	3.99e-06	#c5e88a	2.MED	POINT (63.9155202 45.20588529999999)	7.452270000000004e-05	1.0913799999999999e-05
SAMEA5818830	STN021	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818830	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	?	Homo sapiens	Human	SINGLE	2.07	150.0	77.0	44.0	1.75	4.0	0.0909091	396.0	150.0	246.0	0.621212	2.35e-08	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.228160000000001e-05	9.938500000000003e-06
SAMEA5818829	STN020	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818829	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	?	Homo sapiens	Human	SINGLE	2.127	152.0	77.0	44.0	1.75	3.0	0.0681818	197.0	152.0	45.0	0.22842600000000002	2.35e-08	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.207040000000001e-05	9.727300000000004e-06
SAMEA5818828	STN019	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818828	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	?	Homo sapiens	Human	SINGLE	2.286	148.0	78.0	45.0	1.73333	4.0	0.08888889999999999	180.0	148.0	32.0	0.177778	2.35e-08	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.209390000000001e-05	9.750800000000005e-06
SAMEA5818826	STN014	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818826	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	?	Homo sapiens	Human	SINGLE	1.886	171.0	84.0	46.0	1.8260900000000002	6.0	0.130435	231.0	171.0	60.0	0.25974	2.35e-08	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.19999e-05	9.656800000000002e-06
SAMEA5818825	STN013	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818825	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	?	Homo sapiens	Human	SINGLE	2.1430000000000002	121.0	65.0	37.0	1.7567599999999999	1.0	0.027027	176.0	121.0	55.0	0.3125	2.347e-07	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.249280000000001e-05	1.0149700000000002e-05
SAMEA5818822	STN008	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818822	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	?	Homo sapiens	Human	SINGLE	2.104	135.0	73.0	42.0	1.7381	0.0	0.0	317.0	135.0	182.0	0.574132	1.1462e-06	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.324010000000002e-05	1.0897000000000004e-05
SAMEA5818821	STN007	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818821	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	?	Homo sapiens	Human	SINGLE	2.17	151.0	78.0	42.0	1.8571400000000002	6.0	0.14285699999999998	237.0	151.0	86.0	0.362869	2.347e-07	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.22346e-05	9.891500000000002e-06
SAMEA5818818	STN002	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818818	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	?	Homo sapiens	Human	SINGLE	2.326	137.0	72.0	41.0	1.7561	2.0	0.0487805	209.0	137.0	72.0	0.344498	2.35e-08	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.211740000000002e-05	9.774300000000006e-06
SAMEA5818817	STA001	[1420:1630]	[-601:-391]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818817	KEEP: SRA Ancient	1	Europe	1525.0	496.0	105.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	2.0909999999999997	119.0	58.0	32.0	1.8125	5.0	0.15625	289.0	119.0	170.0	0.5882350000000001	1.4082e-06	#f3c16a	1.PRE	POINT (11.4038717 48.9467562)	5.691049999999999e-05	4.5674e-06
SAMEA5818815	NMS002	[1475:1536]	[-546:-485]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Second Pandemic	1.PRE	1.PRE1	SAMEA5818815	KEEP: SRA Ancient	1	Europe	1505.5	515.5	30.5	52.2199774	0.4875777469166293	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	2.08	143.0	72.0	45.0	1.6	0.0	0.0	320.0	143.0	177.0	0.553125	2.347e-06	#f3c16a	1.PRE	POINT (0.4875777469166293 52.2199774)	6.02639e-05	7.9208e-06
SAMEA5818811	?B003	[1292:1392]	[-729:-629]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818811	KEEP: SRA Ancient	1	Europe	1342.0	679.0	50.0	48.9467562	11.4038717	Human	NextSeq 500	?	Homo sapiens	Human	SINGLE	3.182	79.0	44.0	21.0	2.09524	1.0	0.047619	129.0	79.0	50.0	0.38759699999999997	2.35e-08	#f3c16a	1.PRE	POINT (11.4038717 48.9467562)	5.2671799999999986e-05	3.287000000000001e-07
SAMEA5818809	MAN008	[1283:1390]	[-738:-631]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818809	KEEP: SRA Ancient	1	Europe	1336.5	684.5	53.5	48.9467562	11.4038717	Human	NextSeq 500	?	Homo sapiens	Human	SINGLE	2.1790000000000003	112.0	65.0	27.0	2.40741	1.0	0.037037	286.0	112.0	174.0	0.608392	2.1123e-06	#f3c16a	1.PRE	POINT (11.4038717 48.9467562)	5.539419999999999e-05	3.0511000000000003e-06
SAMEA5818808	LBG002	[1455:1632]	[-566:-389]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818808	KEEP: SRA Ancient	1	Europe	1543.5	477.5	88.5	48.9467562	11.4038717	Human	NextSeq 500	?	Homo sapiens	Human	SINGLE	2.25	103.0	52.0	37.0	1.40541	0.0	0.0	346.0	103.0	243.0	0.7023119999999999	9.388e-07	#f3c16a	1.PRE	POINT (11.4038717 48.9467562)	6.15857e-05	9.2426e-06
SAMEA5818806	LAI009	[1300:1400]	[-721:-621]	Russia	Tatarstan	64.6863136	97.7453061	55.44821700000001	50.4763591	Second Pandemic	1.PRE	1.PRE0	SAMEA5818806	KEEP: SRA Ancient Placement	1	Europe	1350.0	671.0	50.0	55.44821700000001	50.4763591	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	2.333	102.0	58.0	25.0	2.32	1.0	0.04	249.0	102.0	147.0	0.5903609999999999	2.35e-08	#f3c16a	1.PRE	POINT (50.4763591 55.44821700000001)	5.2366599999999994e-05	2.35e-08
SAMEA5818805	ELW098	[1485:1627]	[-536:-394]	Germany	Baden-Württemberg	51.0834196	10.4234469	48.5908946	9.0399498	Second Pandemic	1.PRE	1.PRE1	SAMEA5818805	KEEP: SRA Ancient	1	Europe	1556.0	465.0	71.0	48.5908946	9.0399498	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	2.364	135.0	71.0	39.0	1.8205099999999999	2.0	0.051282100000000004	406.0	135.0	271.0	0.667488	4.694e-07	#f3c16a	1.PRE	POINT (9.0399498 48.5908946)	5.914259999999999e-05	6.799500000000001e-06
SAMEA5818803	BRA001	[1618:1648]	[-403:-373]	Germany	Brandenburg	51.0834196	10.4234469	52.84554920000001	13.2461296	Second Pandemic	1.PRE	1.PRE1	SAMEA5818803	KEEP: SRA Ancient	1	Europe	1633.0	388.0	15.0	52.84554920000001	13.2461296	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	1.9080000000000001	168.0	85.0	46.0	1.8478299999999999	3.0	0.0652174	441.0	168.0	273.0	0.6190479999999999	2.5817e-06	#f3c16a	1.PRE	POINT (13.2461296 52.84554920000001)	6.426649999999999e-05	1.1923400000000002e-05
SAMEA5818801	BED034	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818801	KEEP: SRA Ancient	1	Europe	1597.5	423.5	37.5	51.4893335	-0.14405508452768728	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	1.936	201.0	106.0	55.0	1.92727	3.0	0.054545500000000004	606.0	201.0	405.0	0.668317	2.35e-08	#f3c16a	1.PRE	POINT (-0.1440550845276873 51.4893335)	7.33765e-05	2.10334e-05
SAMEA5818800	BED030	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818800	KEEP: SRA Ancient	1	Europe	1597.5	423.5	37.5	51.4893335	-0.14405508452768728	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	1.726	214.0	108.0	55.0	1.96364	7.0	0.127273	287.0	214.0	73.0	0.254355	2.35e-08	#f3c16a	1.PRE	POINT (-0.1440550845276873 51.4893335)	7.30561e-05	2.0713e-05
SAMEA5818799	BED028	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818799	KEEP: SRA Ancient	1	Europe	1597.5	423.5	37.5	51.4893335	-0.14405508452768728	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	1.681	206.0	107.0	52.0	2.05769	5.0	0.0961538	278.0	206.0	72.0	0.258993	2.09e-07	#f3c16a	1.PRE	POINT (-0.1440550845276873 51.4893335)	7.3562e-05	2.12189e-05
SAMEA5818798	BED024	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818798	KEEP: SRA Ancient	1	Europe	1597.5	423.5	37.5	51.4893335	-0.14405508452768728	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	1.9280000000000002	183.0	99.0	49.0	2.02041	2.0	0.0408163	213.0	183.0	30.0	0.140845	4.694e-07	#f3c16a	1.PRE	POINT (-0.1440550845276873 51.4893335)	7.37989e-05	2.14558e-05
SAMEA5661390	UNT004	[419:537]	[-1602:-1484]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661390	KEEP: SRA Ancient	0	Europe	478.0	1543.0	59.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	2.06	143.0	66.0	51.0	1.2941200000000002	3.0	0.0588235	444.0	143.0	301.0	0.677928	3.7976e-06	#0cc1e8	0.ANT4	POINT (11.4038717 48.9467562)	6.11894e-05	1.57747e-05
SAMEA5661389	UNT003	[433:599]	[-1588:-1422]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661389	KEEP: SRA Ancient	0	Europe	516.0	1505.0	83.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	1.94	182.0	110.0	43.0	2.5581400000000003	2.0	0.0465116	307.0	182.0	125.0	0.407166	2.35e-08	#0cc1e8	0.ANT4	POINT (11.4038717 48.9467562)	5.73632e-05	1.1948500000000001e-05
SAMEA5661385	PET004	[434:600]	[-1587:-1421]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661385	KEEP: SRA Ancient	0	Europe	517.0	1504.0	83.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	1.984	169.0	89.0	48.0	1.85417	5.0	0.10416700000000001	635.0	169.0	466.0	0.733858	4.2552e-06	#0cc1e8	0.ANT4	POINT (11.4038717 48.9467562)	6.136020000000001e-05	1.5945500000000002e-05
SAMEA5661384	VAL001	[432:610]	[-1589:-1411]	Spain	Valencia Community	39.3260685	-4.8379791	39.6819591	-0.7654406	Antiqua	0.ANT	0.ANT4	SAMEA5661384	KEEP: SRA Ancient	0	Europe	521.0	1500.0	89.0	39.6819591	-0.7654406	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	1.9080000000000001	178.0	103.0	45.0	2.2888900000000003	5.0	0.11111099999999999	434.0	178.0	256.0	0.589862	1.4082e-06	#0cc1e8	0.ANT4	POINT (-0.7654406 39.6819591)	5.80196e-05	1.2604899999999999e-05
SAMEA5661372	LSD020	[650:880]	[-1371:-1141]	France	Centre-Loire Valley	46.603354	1.8883335	47.5490251	1.7324061999999998	Antiqua	0.ANT	0.ANT4	SAMEA5661372	KEEP: SRA Ancient	0	Europe	765.0	1256.0	115.0	47.5490251	1.7324061999999998	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	1.7380000000000002	207.0	118.0	56.0	2.1071400000000002	1.0	0.0178571	563.0	207.0	356.0	0.6323270000000001	2.1123e-06	#0cc1e8	0.ANT4	POINT (1.7324062 47.5490251)	6.34005e-05	1.79858e-05
SAMEA5661367	LSD001	[650:880]	[-1371:-1141]	France	Centre-Loire Valley	46.603354	1.8883335	47.5490251	1.7324061999999998	Antiqua	0.ANT	0.ANT4	SAMEA5661367	KEEP: SRA Ancient	0	Europe	765.0	1256.0	115.0	47.5490251	1.7324061999999998	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	1.767	255.0	138.0	58.0	2.37931	4.0	0.0689655	322.0	255.0	67.0	0.208075	2.9449e-06	#0cc1e8	0.ANT4	POINT (1.7324062 47.5490251)	6.42331e-05	1.88184e-05
SAMEA5661365	EDI004	[500:650]	[-1521:-1371]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661365	KEEP: SRA Ancient	0	Europe	575.0	1446.0	75.0	52.2199774	0.4875777469166293	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	1.885	162.0	95.0	37.0	2.56757	2.0	0.054054099999999994	251.0	162.0	89.0	0.354582	4.694e-07	#0cc1e8	0.ANT4	POINT (0.4875777469166293 52.2199774)	5.6621e-05	1.12063e-05
SAMEA5661364	EDI003	[500:650]	[-1521:-1371]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661364	KEEP: SRA Ancient	0	Europe	575.0	1446.0	75.0	52.2199774	0.4875777469166293	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	2.1959999999999997	133.0	70.0	38.0	1.84211	3.0	0.07894739999999999	362.0	133.0	229.0	0.6325970000000001	2.3992e-06	#0cc1e8	0.ANT4	POINT (0.4875777469166293 52.2199774)	5.92736e-05	1.38589e-05
SAMEA5661363	EDI001	[474:637]	[-1547:-1384]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661363	KEEP: SRA Ancient	0	Europe	555.5	1465.5	81.5	52.2199774	0.4875777469166293	Human	Illumina HiSeq 4000	?	Homo sapiens	Human	PAIRED	1.86	240.0	123.0	54.0	2.27778	9.0	0.166667	346.0	240.0	106.0	0.306358	2.35e-08	#0cc1e8	0.ANT4	POINT (0.4875777469166293 52.2199774)	5.6897899999999996e-05	1.14832e-05
