sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	population_color	population	geometry	root_rtt_dist	clade_rtt_dist	population_rtt_dist	node_type	branch_length	branch_support	branch_support_conf_char	branch_support_conf_category	timetree_date	timetree_CI_height	timetree_CI_date	mugration_country	mugration_province	mugration_continent	mugration_host_order	mugration_population	mugration_country_confidence	mugration_country_lat_confidence	mugration_country_lon_confidence	mugration_province_confidence	mugration_province_lat_confidence	mugration_province_lon_confidence	mugration_continent_confidence	mugration_host_order_confidence	mugration_population_confidence	mugration_country_lat	mugration_country_lon	mugration_province_lat	mugration_province_lon	branch_length_sub	branch_length_time	rate_sub	rate_sub_year	date_lower	date_upper	divtree_coord_x	divtree_coord_y	rtt_dist	timetree_coord_x	timetree_coord_y	timetree_date_calendar	timetree_CI_lower_err	timetree_CI_upper_err	country_date_strain	province_date_strain
NODE545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	4.067e-07	37.0		LOW	-164.419	{133.695,205.489}	{-205.489,-133.695}	Peru	Cajamarca	South America	Human	1.ORI	99.0	0.9999994851636688	0.9999994851636688	99.0	0.9916362254282826	0.9916362254282826	99.0	75.0	99.0	-6.8699697	-75.0458515	-6.25	-78.833333	1.7199741566	0.0	0.0	0.0	NA	NA	7.165069999999999e-05	545.5	7.165069999999999e-05	5113.5867	545.5	1857.0	41.0	31.0	NA	NA
NODE546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.356e-07	14.0		LOW	-133.149	{119.291,162.429}	{-162.429,-119.291}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994610452392	0.9999994610452392	99.0	0.9985115356720976	0.9985115356720976	99.0	89.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.9963754887999999	31.2704	7.534281620957839e-09	0.031863215334629554	NA	NA	7.138079999999999e-05	556.0768127441406	7.138079999999999e-05	5144.8571	556.0768127441406	1888.0	29.0	14.0	NA	NA
NODE547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.356e-07	13.0		LOW	-103.89	{74.316,139.987}	{-139.987,-74.316}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994821779082	0.9999994821779082	99.0	0.9986989306519708	0.9986989306519708	99.0	91.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.9963754887999999	29.2588	8.05227828892504e-09	0.03405387400713631	NA	NA	7.161639999999999e-05	549.3125	7.161639999999999e-05	5174.1159	549.3125	1918.0	36.0	29.0	NA	NA
NODE548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	26.0		LOW	-92.7415	{62.8355,136.672}	{-136.672,-62.8355}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994837098158	0.9999994837098158	99.0	0.9999855658006509	0.9999855658006509	99.0	98.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.0998067128	11.1484	2.1168956980373865e-09	0.008952559362778514	NA	NA	7.163999999999998e-05	547.75	7.163999999999998e-05	5185.2643	547.75	1929.0	44.0	30.0	NA	NA
NODE549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	1.1778e-06	100.0	*	HIGH	-11.9547	{11,25.3744}	{-25.3744,-11}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.999999485163656	0.999999485163656	99.0	0.9999985192897016	0.9999985192897016	99.0	99.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	4.9810316244	80.7868	1.4579114409779815e-08	0.061656503592170994	NA	NA	7.281779999999998e-05	548.5	7.281779999999998e-05	5266.0511	548.5	2010.0	14.0	0.0	NA	NA
NODE550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	20.0		LOW	-100.092	{59.018,139.549}	{-139.549,-59.018}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994837056444	0.9999994837056444	97.0	0.9770265574243177	0.9770265574243177	99.0	84.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.0998067128	3.79815	6.2135513342021774e-09	0.02627771752037176	NA	NA	7.163999999999998e-05	550.875	7.163999999999998e-05	5177.914049999999	550.875	1921.0	39.0	41.0	NA	NA
NODE551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	3.574e-07	56.0		LOW	-88.7862	{51.9169,139.549}	{-139.549,-51.9169}	Peru	La Libertad	South America	Human	1.ORI	99.0	0.9999994837142441	0.9999994837142441	98.0	0.9873510684160068	0.9873510684160068	99.0	73.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	1.5114796252	11.3056	3.1612652136994055e-08	0.13369300392725728	NA	NA	7.199739999999998e-05	551.75	7.199739999999998e-05	5189.219649999999	551.75	1933.0	51.0	37.0	NA	NA
NODE552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	3.169e-07	71.0		LOW	-88.7862	{51.9169,139.549}	{-139.549,-51.9169}	Peru	La Libertad	South America	Human	1.ORI	99.0	0.9999994851636692	0.9999994851636692	97.0	0.9776129679431601	0.9776129679431601	99.0	73.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	1.3402011562	0.0	0.0	0.0	NA	NA	7.231429999999998e-05	552.5	7.231429999999998e-05	5189.219649999999	552.5	1933.0	51.0	37.0	NA	NA
NODE553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	10.0		LOW	-129.358	{105.463,160.83}	{-160.83,-105.463}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.999999482173648	0.999999482173648	99.0	0.9990701082561422	0.9990701082561422	99.0	95.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.0998067128	3.79064	6.22586159593103e-09	0.02632977882362873	NA	NA	7.140439999999998e-05	562.8411254882812	7.140439999999998e-05	5148.64774	562.8411254882812	1892.0	31.0	24.0	NA	NA
NODE554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	9.0		LOW	-109.457	{75.411,144.662}	{-144.662,-75.411}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994837014108	0.9999994837014108	98.0	0.9888971972183668	0.9888971972183668	99.0	99.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.0998067128	19.9012	1.185858139207686e-09	0.005015110284806947	NA	NA	7.142799999999998e-05	555.8125	7.142799999999998e-05	5168.548940000001	555.8125	1912.0	35.0	34.0	NA	NA
NODE555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.356e-07	15.0		LOW	-97.1177	{65.3171,132.502}	{-132.502,-65.3171}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.999999482248095	0.999999482248095	99.0	0.999753925351123	0.999753925351123	99.0	99.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.9963754887999999	12.3392	1.9093620331950207e-08	0.08074879155860995	NA	NA	7.166359999999998e-05	557.625	7.166359999999998e-05	5180.888140000001	557.625	1924.0	35.0	32.0	NA	NA
NODE556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.356e-07	40.0		LOW	-86.0281	{50.9198,126.695}	{-126.695,-50.9198}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994837100482	0.9999994837100482	99.0	0.9999961812851754	0.9999961812851754	99.0	99.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.9963754887999999	11.0896	2.1245130572788916e-08	0.08984773921512046	NA	NA	7.189919999999998e-05	555.75	7.189919999999998e-05	5191.977740000001	555.75	1935.0	40.0	36.0	NA	NA
NODE557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.356e-07	37.0		LOW	-69.1707	{23.1678,102.725}	{-102.725,-23.1678}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994851636568	0.9999994851636568	99.0	0.9999986246857956	0.9999986246857956	99.0	97.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.9963754887999999	16.8573	1.3976140900381439e-08	0.05910646952952134	NA	NA	7.213479999999999e-05	556.5	7.213479999999999e-05	5208.835040000001	556.5	1952.0	33.0	46.0	NA	NA
NODE558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.356e-07	83.0		LOW	-79.18	{45.7954,108.708}	{-108.708,-45.7954}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994822564641	0.9999994822564641	99.0	0.9997630106816298	0.9997630106816298	99.0	99.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.9963754887999999	17.9377	1.3134348327823522e-08	0.0555464462445018	NA	NA	7.189919999999998e-05	559.5	7.189919999999998e-05	5198.825840000001	559.5	1942.0	29.0	34.0	NA	NA
NODE559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	72.0		LOW	-77.3788	{40.7846,108.708}	{-108.708,-40.7846}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.999999485159485	0.999999485159485	98.0	0.9897988003151122	0.9897988003151122	99.0	99.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.0998067128	1.80122	1.3102230710296353e-08	0.055410617692452896	NA	NA	7.192279999999998e-05	558.5	7.192279999999998e-05	5200.627060000002	558.5	1944.0	31.0	37.0	NA	NA
NODE560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.356e-07	97.0	*	HIGH	-61.4167	{35.0937,94.2723}	{-94.2723,-35.0937}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.999999485159485	0.999999485159485	99.0	0.9999963051705719	0.9999963051705719	99.0	97.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.9963754887999999	17.7633	1.3263301300996999e-08	0.0560918010054438	NA	NA	7.213479999999999e-05	560.5	7.213479999999999e-05	5216.589140000001	560.5	1960.0	33.0	26.0	NA	NA
NODE561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	10.0		LOW	-129.358	{105.463,160.83}	{-160.83,-105.463}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994822393826	0.9999994822393826	99.0	0.9999891900583416	0.9999891900583416	99.0	94.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.0998067128	0.0	0.0	0.0	NA	NA	7.142799999999998e-05	569.8697509765625	7.142799999999998e-05	5148.64774	569.8697509765625	1892.0	31.0	24.0	NA	NA
NODE562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	5.01e-08	10.0		LOW	-129.358	{105.463,160.83}	{-160.83,-105.463}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994822438488	0.9999994822438488	99.0	0.9999985224010304	0.9999985224010304	99.0	91.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.21187780979999998	0.0	0.0	0.0	NA	NA	7.147809999999998e-05	564.875	7.147809999999998e-05	5148.64774	564.875	1892.0	31.0	24.0	NA	NA
NODE563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	4.616e-07	21.0		LOW	-98.4232	{63.2455,129.686}	{-129.686,-63.2455}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994837100356	0.9999994837100356	99.0	0.9999986384045304	0.9999986384045304	99.0	77.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	1.9521516368	30.935	1.492160982705673e-08	0.06310495027638598	NA	NA	7.193969999999997e-05	562.75	7.193969999999997e-05	5179.582740000001	562.75	1923.0	31.0	35.0	NA	NA
NODE564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	5.01e-08	28.0		LOW	-98.4232	{63.2455,129.686}	{-129.686,-63.2455}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994851636568	0.9999994851636568	99.0	0.9999986490734174	0.9999986490734174	99.0	91.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.21187780979999998	0.0	0.0	0.0	NA	NA	7.198979999999997e-05	563.5	7.198979999999997e-05	5179.582740000001	563.5	1923.0	31.0	35.0	NA	NA
NODE565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.356e-07	17.0		LOW	-129.358	{105.463,160.83}	{-160.83,-105.463}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994822480708	0.9999994822480708	99.0	0.9999975952358592	0.9999975952358592	99.0	94.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.9963754887999999	0.0	0.0	0.0	NA	NA	7.171369999999998e-05	567.0	7.171369999999998e-05	5148.64774	567.0	1892.0	31.0	24.0	NA	NA
NODE566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	4.711e-07	99.0	*	HIGH	-89.4822	{56.2688,134.324}	{-134.324,-56.2688}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994851594604	0.9999994851594604	99.0	0.9999986387323596	0.9999986387323596	99.0	99.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	1.9923280678	39.8759	1.1814153410957495e-08	0.049963212561973516	NA	NA	7.218479999999997e-05	565.5	7.218479999999997e-05	5188.52364	565.5	1932.0	45.0	33.0	NA	NA
NODE567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	5.01e-08	14.0		LOW	-129.358	{105.463,160.83}	{-160.83,-105.463}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994822564641	0.9999994822564641	99.0	0.999896639144185	0.999896639144185	99.0	88.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.21187780979999998	0.0	0.0	0.0	NA	NA	7.176379999999997e-05	568.5	7.176379999999997e-05	5148.64774	568.5	1892.0	31.0	24.0	NA	NA
NODE568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.43e-07	42.0		LOW	-129.358	{105.463,160.83}	{-160.83,-105.463}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994851594852	0.9999994851594852	98.0	0.9899299942490316	0.9899299942490316	99.0	80.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	1.027670814	0.0	0.0	0.0	NA	NA	7.200679999999998e-05	567.5	7.200679999999998e-05	5148.64774	567.5	1892.0	31.0	24.0	NA	NA
NODE569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.89e-07	28.0		LOW	-113.328	{75.818,152.044}	{-152.044,-75.818}	Peru	La Libertad	South America	Carnivora	1.ORI	99.0	0.9999994851594852	0.9999994851594852	99.0	0.9999976370244029	0.9999976370244029	99.0	53.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	1.222209322	16.03	1.802869619463506e-08	0.07624512301933874	NA	NA	7.205279999999997e-05	569.5	7.205279999999997e-05	5164.67774	569.5	1908.0	39.0	38.0	NA	NA
NODE570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	12.0		LOW	-111.576	{89.1935,137.589}	{-137.589,-89.1935}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994822438364	0.9999994822438364	99.0	0.9999985339895684	0.9999985339895684	99.0	94.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.0998067128	17.7819	1.3271922572953396e-09	0.005612826120943206	NA	NA	7.145159999999998e-05	574.864501953125	7.145159999999998e-05	5166.42964	574.864501953125	1910.0	26.0	22.0	NA	NA
NODE571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	9.0		LOW	-91.3909	{54.2245,121.062}	{-121.062,-54.2245}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994837058638	0.9999994837058638	99.0	0.9999986384333296	0.9999986384333296	99.0	99.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.0998067128	20.1853	1.1691676616151356e-09	0.004944524619401247	NA	NA	7.147519999999998e-05	571.875	7.147519999999998e-05	5186.61494	571.875	1930.0	30.0	37.0	NA	NA
NODE572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.356e-07	35.0		LOW	-91.3909	{54.2245,121.062}	{-121.062,-54.2245}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994837142446	0.9999994837142446	99.0	0.9999986395591262	0.9999986395591262	99.0	99.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.9963754887999999	0.0	0.0	0.0	NA	NA	7.171079999999998e-05	572.75	7.171079999999998e-05	5186.61494	572.75	1930.0	30.0	37.0	NA	NA
NODE573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	1.8845e-06	100.0	*	HIGH	-11	{11,25.3506}	{-25.3506,-11}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994851636694	0.9999994851636694	99.0	0.999998649084855	0.999998649084855	99.0	99.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	7.969735181	80.3909	2.344170795450729e-08	0.09913728022699086	NA	NA	7.359529999999998e-05	573.5	7.359529999999998e-05	5267.005840000001	573.5	2010.0	14.0	0.0	NA	NA
NODE574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	10.0		LOW	-111.576	{89.1935,137.589}	{-137.589,-89.1935}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994822480582	0.9999994822480582	99.0	0.9999986287292736	0.9999986287292736	99.0	85.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.0998067128	0.0	0.0	0.0	NA	NA	7.147519999999998e-05	577.85400390625	7.147519999999998e-05	5166.42964	577.85400390625	1910.0	26.0	22.0	NA	NA
NODE575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	14.0		LOW	-94.47	{65.932,128.683}	{-128.683,-65.932}	Peru	La Libertad	South America	Human	1.ORI	99.0	0.999999483710048	0.999999483710048	99.0	0.9999986394700088	0.9999986394700088	99.0	73.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.0998067128	17.1062	1.3796167471443101e-09	0.005834534426114508	NA	NA	7.149879999999997e-05	575.75	7.149879999999997e-05	5183.5358400000005	575.75	1927.0	34.0	29.0	NA	NA
NODE576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.541e-07	22.0		LOW	-94.47	{65.932,128.683}	{-128.683,-65.932}	Peru	La Libertad	South America	Human	1.ORI	99.0	0.9999994851636568	0.9999994851636568	99.0	0.9999986490839872	0.9999986490839872	99.0	72.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	1.0746138018	0.0	0.0	0.0	NA	NA	7.175289999999997e-05	576.5	7.175289999999997e-05	5183.5358400000005	576.5	1927.0	34.0	29.0	NA	NA
NODE577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	10.0		LOW	-111.576	{89.1935,137.589}	{-137.589,-89.1935}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994837016676	0.9999994837016676	99.0	0.9999986391853326	0.9999986391853326	99.0	97.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.0998067128	0.0	0.0	0.0	NA	NA	7.149879999999997e-05	579.9580078125	7.149879999999997e-05	5166.42964	579.9580078125	1910.0	26.0	22.0	NA	NA
NODE578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	13.0		LOW	-111.576	{89.1935,137.589}	{-137.589,-89.1935}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994822522428	0.9999994822522428	99.0	0.9999986190562278	0.9999986190562278	99.0	99.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.0998067128	0.0	0.0	0.0	NA	NA	7.152239999999997e-05	581.916015625	7.152239999999997e-05	5166.42964	581.916015625	1910.0	26.0	22.0	NA	NA
NODE579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	11.0		LOW	-111.576	{89.1935,137.589}	{-137.589,-89.1935}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994851594728	0.9999994851594728	99.0	0.9999986488894832	0.9999986488894832	99.0	99.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.0998067128	0.0	0.0	0.0	NA	NA	7.154599999999997e-05	579.5	7.154599999999997e-05	5166.42964	579.5	1910.0	26.0	22.0	NA	NA
NODE580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	5.01e-08	13.0		LOW	-111.576	{89.1935,137.589}	{-137.589,-89.1935}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.9999994822438864	0.9999994822438864	99.0	0.9999975693103841	0.9999975693103841	99.0	93.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.21187780979999998	0.0	0.0	0.0	NA	NA	7.157249999999997e-05	584.33203125	7.157249999999997e-05	5166.42964	584.33203125	1910.0	26.0	22.0	NA	NA
NODE581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.196e-07	71.0		LOW	-72.0909	{42.291,101.647}	{-101.647,-42.291}	Peru	La Libertad	South America	Carnivora	1.ORI	99.0	0.999999483710036	0.999999483710036	99.0	0.9999986288552772	0.9999986288552772	99.0	97.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.9287099208	39.4853	5.561563417271744e-09	0.023520396724857097	NA	NA	7.179209999999996e-05	581.75	7.179209999999996e-05	5205.914940000001	581.75	1949.0	29.0	30.0	NA	NA
NODE582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	64.0		LOW	-42.5904	{11,67.9356}	{-67.9356,-11}	Peru	La Libertad	South America	Carnivora	1.ORI	99.0	0.9999994851636568	0.9999994851636568	99.0	0.9999986489786876	0.9999986489786876	99.0	98.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.0998067128	29.5005	7.999864409077812e-10	0.003383221057270216	NA	NA	7.181569999999996e-05	582.5	7.181569999999996e-05	5235.415440000001	582.5	1979.0	25.0	31.0	NA	NA
NODE583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	11.0		LOW	-111.576	{89.1935,137.589}	{-137.589,-89.1935}	Peru	La Libertad	South America	Rodentia	1.ORI	99.0	0.999999482248046	0.999999482248046	99.0	0.9998939004638642	0.9998939004638642	99.0	95.0	99.0	-6.8699697	-75.0458515	-8.0	-78.5	0.0998067128	0.0	0.0	0.0	NA	NA	7.159609999999996e-05	586.9140625	7.159609999999996e-05	5166.42964	586.9140625	1910.0	26.0	22.0	NA	NA
