sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	population_color	population	geometry	root_rtt_dist	clade_rtt_dist	population_rtt_dist	tstv	cds_sites	ns_sites	ss_sites	ns_ss_ratio	other_var	other_var_ratio	homo_het_sites	homo_sites	het_sites	het_ratio	external_branch_length	variant_qc	tstv_outlier
GCA_013392145.1_ASM1339214v1_genomic	3304	2018.0	-3	Mongolia	Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Medievalis	2.MED	2.MED3	SAMN13907440	KEEP: Assembly Modern	2	Asia	2018.0	3.0	0.0	44.4179637	109.7783753	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Spermophilus erythrogenys	Rodentia	#c5e88a	2.MED	POINT (109.7783753 44.4179637)	7.034129999999998e-05	NA	6.9494e-06	1.8459999999999999	206.0	113.0	48.0	2.35417	1.0	0.0208333	230.0	206.0	24.0	0.104348	2.356e-07	pass	0.0
GCA_010974855.1_ASM1097485v1_genomic	31	1924.0	-97	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN14090018	KEEP: Assembly Modern	2	Asia	1924.0	97.0	0.0	45.20588529999999	63.9155202	Non-Human	IonTorrent	Newbler v. 2.6	Citellus fulvus	Rodentia	#c5e88a	2.MED	POINT (63.9155202 45.20588529999999)	7.516449999999998e-05	NA	1.17726e-05	1.975	217.0	121.0	54.0	2.24074	0.0	0.0	228.0	217.0	11.0	0.04824559999999999	3.1103e-06	pass	0.0
GCA_010974835.1_ASM1097483v1_genomic	7	1922.0	-99	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN14090012	KEEP: Assembly Modern	2	Asia	1922.0	99.0	0.0	49.5568479	50.2227409	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	#c5e88a	2.MED	POINT (50.2227409 49.5568479)	7.568849999999996e-05	NA	1.22966e-05	1.445	232.0	131.0	48.0	2.72917	2.0	0.041666699999999994	260.0	232.0	28.0	0.10769200000000001	4.0046e-06	pass	0.0
GCA_010974845.1_ASM1097484v1_genomic	578	1945.0	-76	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN14089970	KEEP: Assembly Modern	2	Asia	1945.0	76.0	0.0	45.20588529999999	63.9155202	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	#c5e88a	2.MED	POINT (63.9155202 45.20588529999999)	7.408679999999997e-05	NA	1.0694899999999998e-05	1.775	219.0	125.0	48.0	2.60417	1.0	0.0208333	239.0	219.0	20.0	0.083682	2.5912e-06	pass	0.0
GCA_009909645.1_ASM990964v1_genomic	111	1971.0	-50	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN13632895	KEEP: Assembly Modern	2	Europe	1971.0	50.0	0.0	47.1878186	47.608851	Non-Human	IonTorrent	Newbler v. 2.6	Meriones tamariscinus	Rodentia	#c5e88a	2.MED	POINT (47.608851 47.1878186)	7.421039999999994e-05	NA	1.0818499999999995e-05	1.7530000000000001	217.0	123.0	47.0	2.61702	0.0	0.0	240.0	217.0	23.0	0.09583330000000001	9.423e-07	pass	0.0
GCA_009909655.1_ASM990965v1_genomic	615	1945.0	-76	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN13632826	KEEP: Assembly Modern	2	Asia	1945.0	76.0	0.0	45.20588529999999	63.9155202	Non-Human	IonTorrent	Newbler v. 2.6	Rhombomys opimus	Rodentia	#c5e88a	2.MED	POINT (63.9155202 45.20588529999999)	7.550019999999997e-05	NA	1.2108299999999997e-05	1.828	224.0	127.0	50.0	2.54	0.0	0.0	252.0	224.0	28.0	0.11111099999999999	4.0046e-06	pass	0.0
SAMEA5818830	STN021	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818830	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.306789999999999e-05	NA	9.805199999999997e-06	2.07	150.0	77.0	44.0	1.75	4.0	0.0909091	396.0	150.0	246.0	0.621212	2.36e-08	pass	0.0
SAMEA5818829	STN020	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818829	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.27851e-05	NA	9.522399999999999e-06	2.127	152.0	77.0	44.0	1.75	3.0	0.0681818	197.0	152.0	45.0	0.22842600000000002	2.36e-08	pass	0.0
SAMEA5818828	STN019	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818828	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.283229999999999e-05	NA	9.569599999999997e-06	2.286	148.0	78.0	45.0	1.73333	4.0	0.08888889999999999	180.0	148.0	32.0	0.177778	2.36e-08	pass	0.0
SAMEA5818826	STN014	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818826	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.2735e-05	NA	9.472299999999999e-06	1.886	171.0	84.0	46.0	1.8260900000000002	6.0	0.130435	231.0	171.0	60.0	0.25974	2.36e-08	pass	0.0
SAMEA5818825	STN013	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818825	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.32799e-05	NA	1.0017199999999998e-05	2.1430000000000002	121.0	65.0	37.0	1.7567599999999999	1.0	0.027027	176.0	121.0	55.0	0.3125	2.356e-07	pass	0.0
SAMEA5818822	STN008	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818822	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.397599999999999e-05	NA	1.0713299999999998e-05	2.104	135.0	73.0	42.0	1.7381	0.0	0.0	317.0	135.0	182.0	0.574132	1.1437e-06	pass	0.0
SAMEA5818821	STN007	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818821	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.327979999999999e-05	NA	1.0017099999999998e-05	2.17	151.0	78.0	42.0	1.8571400000000002	6.0	0.14285699999999998	237.0	151.0	86.0	0.362869	4.711e-07	pass	0.0
SAMEA5818818	STN002	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	1.PRE	1.PRE1	SAMEA5818818	KEEP: SRA Ancient	1	Europe	1560.0	461.0	75.0	46.942756	8.4119773	Human	NextSeq 500	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (8.4119773 46.942756)	6.285589999999999e-05	NA	9.593199999999997e-06	2.326	137.0	72.0	41.0	1.7561	2.0	0.0487805	209.0	137.0	72.0	0.344498	2.36e-08	pass	0.0
SAMEA5818817	STA001	[1420:1630]	[-601:-391]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818817	KEEP: SRA Ancient	1	Europe	1525.0	496.0	105.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (11.4038717 48.9467562)	5.75964e-05	NA	4.3337e-06	2.0909999999999997	119.0	58.0	32.0	1.8125	5.0	0.15625	289.0	119.0	170.0	0.5882350000000001	1.4134e-06	pass	0.0
SAMEA5818815	NMS002	[1475:1536]	[-546:-485]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Second Pandemic	1.PRE	1.PRE1	SAMEA5818815	KEEP: SRA Ancient	1	Europe	1505.5	515.5	30.5	52.2199774	0.4875777469166293	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (0.4875777469166293 52.2199774)	6.09485e-05	NA	7.6858e-06	2.08	143.0	72.0	45.0	1.6	0.0	0.0	320.0	143.0	177.0	0.553125	2.3556e-06	pass	0.0
SAMEA5818811	NAB003	[1292:1392]	[-729:-629]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818811	KEEP: SRA Ancient	1	Europe	1342.0	679.0	50.0	48.9467562	11.4038717	Human	NextSeq 500	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (11.4038717 48.9467562)	5.361629999999998e-05	NA	3.535999999999999e-07	3.182	79.0	44.0	21.0	2.09524	1.0	0.047619	129.0	79.0	50.0	0.38759699999999997	2.36e-08	fail	0.0
SAMEA5818809	MAN008	[1283:1390]	[-738:-631]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818809	KEEP: SRA Ancient	1	Europe	1336.5	684.5	53.5	48.9467562	11.4038717	Human	NextSeq 500	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (11.4038717 48.9467562)	5.63251e-05	NA	3.0623999999999997e-06	2.1790000000000003	112.0	65.0	27.0	2.40741	1.0	0.037037	286.0	112.0	174.0	0.608392	2.1201e-06	pass	0.0
SAMEA5818808	LBG002	[1455:1632]	[-566:-389]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	1.PRE	1.PRE1	SAMEA5818808	KEEP: SRA Ancient	1	Europe	1543.5	477.5	88.5	48.9467562	11.4038717	Human	NextSeq 500	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (11.4038717 48.9467562)	6.25393e-05	NA	9.276599999999999e-06	2.25	103.0	52.0	37.0	1.40541	0.0	0.0	346.0	103.0	243.0	0.7023119999999999	9.423e-07	fail	0.0
SAMEA5818806	LAI009	[1300:1400]	[-721:-621]	Russia	Tatarstan	64.6863136	97.7453061	55.44821700000001	50.4763591	Second Pandemic	1.PRE	1.PRE0	SAMEA5818806	KEEP: SRA Ancient Placement	1	Europe	1350.0	671.0	50.0	55.44821700000001	50.4763591	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (50.4763591 55.44821700000001)	5.328629999999999e-05	NA	2.36e-08	2.333	102.0	58.0	25.0	2.32	1.0	0.04	249.0	102.0	147.0	0.5903609999999999	2.36e-08	pass	0.0
SAMEA5818805	ELW098	[1485:1627]	[-536:-394]	Germany	Baden-Württemberg	51.0834196	10.4234469	48.5908946	9.0399498	Second Pandemic	1.PRE	1.PRE1	SAMEA5818805	KEEP: SRA Ancient	1	Europe	1556.0	465.0	71.0	48.5908946	9.0399498	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (9.0399498 48.5908946)	6.0021999999999996e-05	NA	6.7593e-06	2.364	135.0	71.0	39.0	1.8205099999999999	2.0	0.051282100000000004	406.0	135.0	271.0	0.667488	4.711e-07	pass	0.0
SAMEA5818803	BRA001	[1618:1648]	[-403:-373]	Germany	Brandenburg	51.0834196	10.4234469	52.84554920000001	13.2461296	Second Pandemic	1.PRE	1.PRE1	SAMEA5818803	KEEP: SRA Ancient	1	Europe	1633.0	388.0	15.0	52.84554920000001	13.2461296	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (13.2461296 52.84554920000001)	6.50852e-05	NA	1.1822499999999999e-05	1.9080000000000001	168.0	85.0	46.0	1.8478299999999999	3.0	0.0652174	441.0	168.0	273.0	0.6190479999999999	2.6962e-06	pass	0.0
SAMEA5818801	BED034	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818801	KEEP: SRA Ancient	1	Europe	1597.5	423.5	37.5	51.4893335	-0.14405508452768728	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (-0.1440550845276873 51.4893335)	7.392949999999998e-05	NA	2.0666800000000003e-05	1.936	201.0	106.0	55.0	1.92727	3.0	0.054545500000000004	606.0	201.0	405.0	0.668317	2.36e-08	pass	0.0
SAMEA5818800	BED030	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818800	KEEP: SRA Ancient	1	Europe	1597.5	423.5	37.5	51.4893335	-0.14405508452768728	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (-0.1440550845276873 51.4893335)	7.38202e-05	NA	2.05575e-05	1.726	214.0	108.0	55.0	1.96364	7.0	0.127273	287.0	214.0	73.0	0.254355	2.356e-07	pass	0.0
SAMEA5818799	BED028	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818799	KEEP: SRA Ancient	1	Europe	1597.5	423.5	37.5	51.4893335	-0.14405508452768728	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (-0.1440550845276873 51.4893335)	7.411599999999999e-05	NA	2.0853300000000002e-05	1.681	206.0	107.0	52.0	2.05769	5.0	0.0961538	278.0	206.0	72.0	0.258993	2.101e-07	pass	0.0
SAMEA5818798	BED024	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818798	KEEP: SRA Ancient	1	Europe	1597.5	423.5	37.5	51.4893335	-0.14405508452768728	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (-0.1440550845276873 51.4893335)	7.435339999999999e-05	NA	2.10907e-05	1.9280000000000002	183.0	99.0	49.0	2.02041	2.0	0.0408163	213.0	183.0	30.0	0.140845	4.711e-07	pass	0.0
SAMEA5661390	UNT004	[419:537]	[-1602:-1484]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661390	KEEP: SRA Ancient	0	Europe	478.0	1543.0	59.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (11.4038717 48.9467562)	6.24896e-05	NA	1.66788e-05	2.06	143.0	66.0	51.0	1.2941200000000002	3.0	0.0588235	444.0	143.0	301.0	0.677928	4.3648e-06	fail	0.0
SAMEA5661389	UNT003	[433:599]	[-1588:-1422]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661389	KEEP: SRA Ancient	0	Europe	516.0	1505.0	83.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (11.4038717 48.9467562)	5.8082100000000004e-05	NA	1.2271299999999999e-05	1.94	182.0	110.0	43.0	2.5581400000000003	2.0	0.0465116	307.0	182.0	125.0	0.407166	2.36e-08	pass	0.0
SAMEA5661385	PET004	[434:600]	[-1587:-1421]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661385	KEEP: SRA Ancient	0	Europe	517.0	1504.0	83.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (11.4038717 48.9467562)	6.23395e-05	NA	1.65287e-05	1.984	169.0	89.0	48.0	1.85417	5.0	0.10416700000000001	635.0	169.0	466.0	0.733858	4.5431e-06	pass	0.0
SAMEA5661384	VAL001	[432:610]	[-1589:-1411]	Spain	Valencia Community	39.3260685	-4.8379791	39.6819591	-0.7654406	Antiqua	0.ANT	0.ANT4	SAMEA5661384	KEEP: SRA Ancient	0	Europe	521.0	1500.0	89.0	39.6819591	-0.7654406	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (-0.7654406 39.6819591)	5.8805200000000004e-05	NA	1.29944e-05	1.9080000000000001	178.0	103.0	45.0	2.2888900000000003	5.0	0.11111099999999999	434.0	178.0	256.0	0.589862	1.4134e-06	pass	0.0
SAMEA5661372	LSD020	[650:880]	[-1371:-1141]	France	Centre-Loire Valley	46.603354	1.8883335	47.5490251	1.7324061999999998	Antiqua	0.ANT	0.ANT4	SAMEA5661372	KEEP: SRA Ancient	0	Europe	765.0	1256.0	115.0	47.5490251	1.7324061999999998	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (1.7324062 47.5490251)	6.41122e-05	NA	1.83014e-05	1.7380000000000002	207.0	118.0	56.0	2.1071400000000002	1.0	0.0178571	563.0	207.0	356.0	0.6323270000000001	2.1201e-06	pass	0.0
SAMEA5661367	LSD001	[650:880]	[-1371:-1141]	France	Centre-Loire Valley	46.603354	1.8883335	47.5490251	1.7324061999999998	Antiqua	0.ANT	0.ANT4	SAMEA5661367	KEEP: SRA Ancient	0	Europe	765.0	1256.0	115.0	47.5490251	1.7324061999999998	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (1.7324062 47.5490251)	6.49484e-05	NA	1.91376e-05	1.767	255.0	138.0	58.0	2.37931	4.0	0.0689655	322.0	255.0	67.0	0.208075	2.9563e-06	pass	0.0
SAMEA5661365	EDI004	[500:650]	[-1521:-1371]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661365	KEEP: SRA Ancient	0	Europe	575.0	1446.0	75.0	52.2199774	0.4875777469166293	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (0.4875777469166293 52.2199774)	5.70879e-05	NA	1.1277099999999999e-05	1.885	162.0	95.0	37.0	2.56757	2.0	0.054054099999999994	251.0	162.0	89.0	0.354582	4.711e-07	pass	0.0
SAMEA5661364	EDI003	[500:650]	[-1521:-1371]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661364	KEEP: SRA Ancient	0	Europe	575.0	1446.0	75.0	52.2199774	0.4875777469166293	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (0.4875777469166293 52.2199774)	6.0012599999999995e-05	NA	1.4201799999999998e-05	2.1959999999999997	133.0	70.0	38.0	1.84211	3.0	0.07894739999999999	362.0	133.0	229.0	0.6325970000000001	2.7294e-06	pass	0.0
SAMEA5661363	EDI001	[474:637]	[-1547:-1384]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661363	KEEP: SRA Ancient	0	Europe	555.5	1465.5	81.5	52.2199774	0.4875777469166293	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (0.4875777469166293 52.2199774)	5.730679999999999e-05	NA	1.1495999999999998e-05	1.86	240.0	123.0	54.0	2.27778	9.0	0.166667	346.0	240.0	106.0	0.306358	2.36e-08	pass	0.0
SAMEA5661360	DIT003	[428:595]	[-1593:-1426]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661360	KEEP: SRA Ancient	0	Europe	511.5	1509.5	83.5	48.9467562	11.4038717	Human	NextSeq 500	NA	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (11.4038717 48.9467562)	5.883150000000001e-05	NA	1.3020699999999999e-05	1.79	160.0	92.0	45.0	2.0444400000000003	2.0	0.0444444	267.0	160.0	107.0	0.40074899999999997	7.067e-07	pass	0.0
SAMEA5054093	SLC1006	[1279:1389]	[-742:-632]	France	Occitanie	46.603354	1.8883335	43.64878510000001	2.3435684	Second Pandemic	1.PRE	1.PRE1	SAMEA5054093	KEEP: SRA Ancient	1	Europe	1334.0	687.0	55.0	43.64878510000001	2.3435684	Human	Illumina HiSeq 2500	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (2.3435684 43.64878510000001)	5.551119999999999e-05	NA	2.2485e-06	2.5	69.0	28.0	25.0	1.12	0.0	0.0	210.0	69.0	141.0	0.6714289999999999	1.9392e-06	fail	0.0
SAMEA5054092	OSL1	[1270:1390]	[-751:-631]	Norway	Oslo	60.5000209	9.0999715	59.9133301	10.7389701	Second Pandemic	1.PRE	1.PRE1	SAMEA5054092	KEEP: SRA Ancient	1	Europe	1330.0	691.0	60.0	59.9133301	10.7389701	Human	Illumina HiSeq 2500	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (10.7389701 59.9133301)	5.425219999999999e-05	NA	9.895e-07	2.6860000000000004	113.0	55.0	24.0	2.29167	13.0	0.541667	170.0	113.0	57.0	0.335294	7.067e-07	pass	0.0
SAMEA5054090	Ber45	[1300:1400]	[-721:-621]	The Netherlands	North Brabant	52.5001698	5.7480821	51.6017723	5.444139099999999	Second Pandemic	1.PRE	1.PRE2	SAMEA5054090	KEEP: SRA Ancient Placement	1	Europe	1350.0	671.0	50.0	51.6017723	5.444139099999999	Human	Illumina HiSeq 2500	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (5.444139099999999 51.6017723)	5.4780999999999996e-05	NA	1.5183e-06	2.189	104.0	49.0	24.0	2.04167	8.0	0.333333	159.0	104.0	55.0	0.345912	2.513e-07	pass	0.0
SAMEA5054089	Ber37	[1300:1400]	[-721:-621]	The Netherlands	North Brabant	52.5001698	5.7480821	51.6017723	5.444139099999999	Second Pandemic	1.PRE	1.PRE2	SAMEA5054089	KEEP: SRA Ancient	1	Europe	1350.0	671.0	50.0	51.6017723	5.444139099999999	Human	Illumina HiSeq 2500	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (5.444139099999999 51.6017723)	5.5674199999999996e-05	NA	2.4115e-06	2.3819999999999997	97.0	47.0	24.0	1.95833	7.0	0.291667	146.0	97.0	49.0	0.33561599999999997	1.6664e-06	pass	0.0
SAMEA104233048	Post6	[-2007:-1882]	[-4028:-3903]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Bronze Age	0.PRE	0.PRE1	SAMEA104233048	KEEP: SRA Ancient	0	Europe	-1944.5	3965.5	62.5	48.9467562	11.4038717	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#8000ff	0.PRE	POINT (11.4038717 48.9467562)	6.19918e-05	NA	5.85177e-05	1.8659999999999999	494.0	250.0	108.0	2.31481	2.0	0.0185185	535.0	494.0	41.0	0.0766355	2.1201e-06	pass	0.0
SAMEA104233049	1343UnTal85	[-2396:-2148]	[-4417:-4169]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Bronze Age	0.PRE	0.PRE1	SAMEA104233049	KEEP: SRA Ancient	0	Europe	-2272.0	4293.0	124.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#8000ff	0.PRE	POINT (11.4038717 48.9467562)	4.6415199999999996e-05	NA	4.2941099999999994e-05	1.653	635.0	337.0	143.0	2.35664	5.0	0.034964999999999996	696.0	635.0	61.0	0.0876437	4.415e-06	pass	0.0
SAMEA104233047	KunilaII	[-2574:-2340]	[-4595:-4361]	Estonia	Pärnu maakond	58.75237779999999	25.3319078	58.31950685	24.30261214859043	Bronze Age	0.PRE	0.PRE1	SAMEA104233047	KEEP: SRA Ancient Placement	0	Europe	-2457.0	4478.0	117.0	58.31950685	24.30261214859043	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#8000ff	0.PRE	POINT (24.30261214859043 58.31950685)	3.29161e-05	NA	2.9441999999999997e-05	1.8980000000000001	346.0	177.0	78.0	2.26923	1.0	0.012820500000000002	372.0	346.0	26.0	0.0698925	2.7885e-06	pass	0.0
SAMEA104233046	Gyvakarai1	[-2621:-2472]	[-4642:-4493]	Lithuania	Panevezys County	55.35000030000001	23.7499997	55.9156048	25.03115989218585	Bronze Age	0.PRE	0.PRE1	SAMEA104233046	KEEP: SRA Ancient	0	Europe	-2546.5	4567.5	74.5	55.9156048	25.03115989218585	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#8000ff	0.PRE	POINT (25.03115989218585 55.9156048)	2.08194e-05	NA	1.7345299999999998e-05	1.631	296.0	155.0	72.0	2.15278	1.0	0.013888900000000001	332.0	296.0	36.0	0.10843399999999999	4.0022e-06	pass	0.0
SAMEA104488961	RT5	[-1918:-1754]	[-3939:-3775]	Russia	Samara Oblast	64.6863136	97.7453061	53.2128813	50.8914633	Bronze Age	0.PE	0.PE8	SAMEA104488961	KEEP: SRA Ancient Placement	0	Europe	-1836.0	3857.0	82.0	53.2128813	50.8914633	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	#5148fc	0.PE	POINT (50.8914633 53.2128813)	3.18143e-05	NA	2.95838e-05	1.808	246.0	129.0	55.0	2.34545	8.0	0.145455	328.0	246.0	82.0	0.25	1.4134e-06	pass	0.0
SAMEA4354665	AE1175	[426:571]	[-1595:-1450]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA4354665	KEEP: SRA Ancient	0	Europe	498.5	1522.5	72.5	48.9467562	11.4038717	Human	Illumina HiSeq 2000	NA	Homo sapiens	Human	#0cc1e8	0.ANT4	POINT (11.4038717 48.9467562)	5.8032e-05	NA	1.2221199999999999e-05	1.9	234.0	118.0	53.0	2.22642	7.0	0.132075	320.0	234.0	86.0	0.26875	2.36e-08	pass	0.0
SAMEA3937654	BolgarCity2370	[1362:1400]	[-659:-621]	Russia	Tatarstan	64.6863136	97.7453061	55.44821700000001	50.4763591	Second Pandemic	1.PRE	1.PRE3	SAMEA3937654	KEEP: SRA Ancient Placement	1	Europe	1381.0	640.0	19.0	55.44821700000001	50.4763591	Human	NextSeq 500	NA	Homo sapiens	Human	#f3c16a	1.PRE	POINT (50.4763591 55.44821700000001)	5.4529e-05	NA	1.2663e-06	2.5669999999999997	99.0	53.0	24.0	2.20833	3.0	0.125	147.0	99.0	48.0	0.326531	4.711e-07	pass	0.0
